drift description,tree size,after accuracy decrease,after retrain accuracy,after retrain accuracy increase,before after retrain accuracy,before after retrain accuracy increase,BARINEL_Paths_After faulty nodes indicies,BARINEL_Paths_After faulty features,BARINEL_Paths_After wasted effort,BARINEL_Paths_After fix accuracy,BARINEL_Paths_After fix accuracy increase,BARINEL_Paths_Difference faulty nodes indicies,BARINEL_Paths_Difference faulty features,BARINEL_Paths_Difference wasted effort,BARINEL_Paths_Difference fix accuracy,BARINEL_Paths_Difference fix accuracy increase
dermatology__NumericFeature[f15;+2std],17,72.22222222222221,65.75342465753424,32.87671232876712,64.38356164383562,31.506849315068497,"14, 2","[, ', f, 1, 5, ', ,,  , ', f, 1, 5, ', ]",0,32.87671232876712,0.0,14,"[, ', f, 1, 5, ', ]",0,32.87671232876712,0.0
dermatology__NumericFeature[f22;-2std],17,22.22222222222222,87.67123287671232,16.43835616438356,97.26027397260275,26.027397260273975,"11, 5","[, N, o, n, e, ,,  , ', f, 2, 6, ', ]",2,71.23287671232876,0.0,"11, 7","[, N, o, n, e, ,,  , N, o, n, e, ]",2,78.08219178082192,6.849315068493156
dermatology__NumericFeature[f22;+0.5std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,0,"[, ', f, 2, 2, ', ]",0,94.52054794520548,45.205479452054796,15,"[, N, o, n, e, ]",1,49.31506849315068,0.0
dermatology__NumericFeature[f22;+1std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,0,"[, ', f, 2, 2, ', ]",0,94.52054794520548,45.205479452054796,15,"[, N, o, n, e, ]",1,49.31506849315068,0.0
dermatology__NumericFeature[f22;+2std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,0,"[, ', f, 2, 2, ', ]",0,90.41095890410958,41.0958904109589,15,"[, N, o, n, e, ]",1,49.31506849315068,0.0
diggle_table_a2__NumericFeature[col_6;-2std],3,38.70967741935484,91.93548387096774,35.48387096774193,80.64516129032258,24.193548387096765,0,"[, ', c, o, l, _, 6, ', ]",0,96.7741935483871,40.32258064516129,1,"[, N, o, n, e, ]",0,56.451612903225815,0.0
diggle_table_a2__NumericFeature[col_6;-1std],3,32.25806451612904,96.7741935483871,35.483870967741936,79.03225806451613,17.741935483870964,0,"[, ', c, o, l, _, 6, ', ]",0,96.7741935483871,35.483870967741936,1,"[, N, o, n, e, ]",0,61.29032258064516,0.0
diggle_table_a2__NumericFeature[col_6;+0.5std],3,19.354838709677423,96.7741935483871,9.677419354838712,87.09677419354838,0.0,0,"[, ', c, o, l, _, 6, ', ]",0,88.70967741935483,1.6129032258064502,2,"[, N, o, n, e, ]",0,87.09677419354838,0.0
diggle_table_a2__NumericFeature[col_6;+1std],3,35.483870967741936,95.16129032258065,27.419354838709687,93.54838709677419,25.806451612903224,0,"[, ', c, o, l, _, 6, ', ]",0,88.70967741935483,20.967741935483875,2,"[, N, o, n, e, ]",0,67.74193548387096,0.0
diggle_table_a2__NumericFeature[col_6;+2std],3,58.06451612903225,88.70967741935483,40.32258064516129,88.70967741935483,40.32258064516129,0,"[, ', c, o, l, _, 6, ', ]",0,87.09677419354838,38.70967741935484,0,"[, ', c, o, l, _, 6, ', ]",0,87.09677419354838,38.70967741935484
echocardiogram__NumericFeature[f10;-2std],3,15.384615384615385,69.23076923076923,0.0,88.46153846153845,19.23076923076923,0,"[, ', f, 1, 0, ', ]",0,88.46153846153845,19.23076923076923,0,"[, ', f, 1, 0, ', ]",0,88.46153846153845,19.23076923076923
echocardiogram__NumericFeature[f10;+2std],3,69.23076923076923,69.23076923076923,38.46153846153846,88.46153846153845,57.692307692307686,0,"[, ', f, 1, 0, ', ]",0,88.46153846153845,57.692307692307686,0,"[, ', f, 1, 0, ', ]",0,88.46153846153845,57.692307692307686
ecoli__NumericFeature[f6;-2std],11,30.303030303030297,67.16417910447761,10.447761194029859,77.61194029850746,20.895522388059707,"2, 7","[, ', f, 1, ', ,,  , N, o, n, e, ]",2,56.71641791044776,0.0,"3, 7","[, N, o, n, e, ,,  , N, o, n, e, ]",2,56.71641791044776,0.0
ecoli__NumericFeature[f6;-1std],11,24.242424242424242,67.16417910447761,7.462686567164189,77.61194029850746,17.910447761194035,"2, 7","[, ', f, 1, ', ,,  , N, o, n, e, ]",2,59.70149253731343,0.0,"2, 7","[, ', f, 1, ', ,,  , N, o, n, e, ]",2,59.70149253731343,0.0
ecoli__NumericFeature[f6;+1std],11,18.181818181818176,67.16417910447761,4.477611940298509,74.6268656716418,11.940298507462687,"5, 9","[, ', f, 5, ', ,,  , N, o, n, e, ]",2,62.68656716417911,0.0,5,"[, ', f, 5, ', ]",1,62.68656716417911,0.0
ecoli__NumericFeature[f6;+2std],11,54.54545454545454,67.16417910447761,35.820895522388064,73.13432835820896,41.7910447761194,9,"[, N, o, n, e, ]",1,44.776119402985074,13.432835820895523,9,"[, N, o, n, e, ]",1,44.776119402985074,13.432835820895523
ecoli__NumericFeature[f2;-2std],11,15.151515151515149,67.16417910447761,-2.985074626865669,77.61194029850746,7.462686567164178,4,"[, N, o, n, e, ]",1,77.61194029850746,7.462686567164178,4,"[, N, o, n, e, ]",1,77.61194029850746,7.462686567164178
ecoli__NumericFeature[f2;+2std],11,36.36363636363637,67.16417910447761,20.895522388059707,83.5820895522388,37.31343283582089,"5, 9","[, ', f, 5, ', ,,  , N, o, n, e, ]",2,44.776119402985074,-1.4925373134328346,5,"[, ', f, 5, ', ]",1,44.776119402985074,-1.4925373134328346
ecoli__NumericFeature[f1;+2std],11,48.484848484848484,67.16417910447761,29.85074626865672,70.1492537313433,32.83582089552239,"10, 4","[, N, o, n, e, ,,  , N, o, n, e, ]",0,77.61194029850746,40.298507462686565,"10, 4","[, N, o, n, e, ,,  , N, o, n, e, ]",0,77.61194029850746,40.298507462686565
elusage__NumericFeature[average_temperature;-2std],7,40.0,45.45454545454545,0.0,90.9090909090909,45.45454545454545,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,90.9090909090909,45.45454545454545,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,90.9090909090909,45.45454545454545
elusage__NumericFeature[average_temperature;+1std],7,20.000000000000007,45.45454545454545,-18.181818181818183,63.63636363636363,0.0,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,81.81818181818183,18.181818181818187,1,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,63.63636363636363,0.0
elusage__NumericFeature[average_temperature;+2std],7,20.000000000000007,45.45454545454545,-9.090909090909088,45.45454545454545,-9.090909090909088,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,81.81818181818183,27.27272727272728,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,81.81818181818183,27.27272727272728
energy-y1__NumericFeature[f2;-2std],59,61.8421052631579,89.54248366013073,45.751633986928105,88.23529411764706,44.44444444444444,0,"[, ', f, 2, ', ]",0,84.31372549019608,40.52287581699346,"5, 22, 25","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ]",2,37.254901960784316,-6.5359477124183
energy-y1__NumericFeature[f2;-1std],59,39.473684210526315,89.54248366013073,32.67973856209151,88.23529411764706,31.372549019607842,"5, 22, 7, 25, 51","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,50.98039215686274,-5.882352941176472,"5, 22, 7, 25, 51","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,50.98039215686274,-5.882352941176472
energy-y1__NumericFeature[f2;-0.5std],59,18.42105263157895,89.54248366013073,13.725490196078438,88.23529411764706,12.418300653594772,"5, 22, 25, 51","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,74.50980392156863,-1.3071895424836555,"5, 22, 25, 51","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,74.50980392156863,-1.3071895424836555
energy-y1__NumericFeature[f2;+0.5std],59,14.473684210526317,89.54248366013073,13.07189542483661,90.84967320261438,14.379084967320265,"22, 7, 47, 17, 50, 42, 51, 43","[, N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",7,75.16339869281046,-1.3071895424836555,"47, 51, 43","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,75.16339869281046,-1.3071895424836555
energy-y1__NumericFeature[f2;+1std],59,28.947368421052634,89.54248366013073,24.183006535947715,89.54248366013073,24.183006535947715,"13, 7, 47, 17, 50, 42, 51, 43","[, N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",7,64.05228758169935,-1.3071895424836666,"7, 47, 51, 43","[, ', f, 2, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,64.05228758169935,-1.3071895424836666
energy-y1__NumericFeature[f2;+2std],59,35.526315789473685,89.54248366013073,39.869281045751634,90.19607843137256,40.52287581699346,"13, 47, 17, 50, 42, 51, 43","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",7,48.36601307189542,-1.307189542483661,"51, 43","[, N, o, n, e, ,,  , N, o, n, e, ]",2,48.36601307189542,-1.307189542483661
energy-y1__NumericFeature[f7;-2std],59,19.736842105263154,89.54248366013073,12.418300653594772,84.9673202614379,7.843137254901955,"14, 30, 10, 12, 46","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 6, ', ]",4,84.31372549019608,7.189542483660127,"30, 10, 12, 46","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 6, ', ]",4,81.69934640522875,4.575163398692805
energy-y1__NumericFeature[f7;-1std],59,13.157894736842103,89.54248366013073,3.9215686274509887,96.73202614379085,11.111111111111116,"48, 30, 10, 27, 46","[, ', f, 6, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 6, ', ]",5,88.23529411764706,2.614379084967322,"30, 10, 50, 27, 52, 46","[, N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 6, ', ]",6,88.23529411764706,2.614379084967322
energy-y1__NumericFeature[f7;+2std],59,17.105263157894733,89.54248366013073,9.80392156862745,88.88888888888889,9.15032679738561,"1, 15, 17, 44","[, ', f, 7, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",2,85.62091503267973,5.88235294117646,"21, 15, 44","[, ', f, 4, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ]",2,79.08496732026144,-0.6535947712418388
energy-y2__NumericFeature[f2;-2std],57,60.526315789473685,86.9281045751634,47.05882352941176,88.88888888888889,49.019607843137244,"4, 12, 15, 13, 18","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 6, ', ,,  , ', f, 6, ', ]",5,45.751633986928105,5.882352941176467,"9, 19, 47, 56, 49","[, N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 6, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",5,41.17647058823529,1.3071895424836555
energy-y2__NumericFeature[f2;-1std],57,35.526315789473685,86.9281045751634,33.333333333333336,88.88888888888889,35.29411764705882,"12, 8, 15, 19, 18, 43, 49","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 6, ', ,,  , ', f, 8, ', ,,  , N, o, n, e, ]",6,75.16339869281046,21.568627450980394,"12, 8, 19, 18, 47, 49","[, N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 6, ', ,,  , ', f, 6, ', ,,  , N, o, n, e, ]",5,73.8562091503268,20.261437908496738
energy-y2__NumericFeature[f2;-0.5std],57,17.105263157894733,86.9281045751634,15.032679738562093,77.77777777777779,5.882352941176472,"12, 8, 15, 19, 18, 49","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 6, ', ,,  , N, o, n, e, ]",5,79.73856209150327,7.843137254901967,"12, 8, 19, 18, 49","[, N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 6, ', ,,  , N, o, n, e, ]",4,79.73856209150327,7.843137254901967
energy-y2__NumericFeature[f2;+0.5std],57,15.78947368421052,86.9281045751634,13.725490196078438,93.4640522875817,20.261437908496738,"29, 31, 8, 15, 35, 18, 38","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 6, ', ,,  , ', f, 8, ', ]",5,75.81699346405229,2.614379084967322,"35, 18, 38","[, N, o, n, e, ,,  , ', f, 6, ', ,,  , ', f, 8, ', ]",3,73.8562091503268,0.6535947712418388
energy-y2__NumericFeature[f2;+1std],57,22.368421052631582,86.9281045751634,30.718954248366014,94.11764705882352,37.908496732026144,"29, 6, 31","[, N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",1,67.3202614379085,11.111111111111116,31,"[, N, o, n, e, ]",0,62.091503267973856,5.882352941176472
energy-y2__NumericFeature[f2;+2std],57,26.315789473684205,86.9281045751634,37.90849673202615,94.11764705882352,45.09803921568628,0,"[, ', f, 2, ', ]",0,79.08496732026144,30.065359477124183,31,"[, N, o, n, e, ]",0,56.86274509803921,7.8431372549019605
energy-y2__NumericFeature[f7;-2std],57,17.105263157894733,86.9281045751634,22.87581699346406,95.42483660130719,31.372549019607852,"9, 12, 15","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",1,71.89542483660131,7.843137254901967,"9, 15","[, N, o, n, e, ,,  , N, o, n, e, ]",1,88.88888888888889,24.836601307189543
energy-y2__NumericFeature[f3;+1std],57,11.842105263157887,86.9281045751634,11.764705882352944,93.4640522875817,18.300653594771244,"1, 38","[, ', f, 3, ', ,,  , ', f, 8, ', ]",1,90.19607843137256,15.032679738562093,38,"[, ', f, 8, ', ]",1,75.16339869281046,0.0
energy-y2__NumericFeature[f3;+2std],57,11.842105263157887,86.9281045751634,11.764705882352944,93.4640522875817,18.300653594771244,"1, 38","[, ', f, 3, ', ,,  , ', f, 8, ', ]",1,90.19607843137256,15.032679738562093,38,"[, ', f, 8, ', ]",1,75.16339869281046,0.0
horse-colic__NumericFeature[f23;-2std],19,27.77777777777778,63.013698630136986,13.698630136986301,93.15068493150685,43.83561643835616,"5, 4, 7, 10","[, ', f, 1, 4, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",4,54.794520547945204,5.47945205479452,"4, 17, 10","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,46.57534246575342,-2.73972602739726
horse-colic__NumericFeature[f23;-1std],19,27.77777777777778,63.013698630136986,12.328767123287665,93.15068493150685,42.46575342465753,"5, 4, 7, 10","[, ', f, 1, 4, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",4,56.16438356164384,5.47945205479452,"4, 17, 10","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,50.68493150684932,0.0
horse-colic__NumericFeature[f23;-0.5std],19,27.77777777777778,63.013698630136986,12.328767123287665,93.15068493150685,42.46575342465753,"5, 4, 7, 10","[, ', f, 1, 4, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",4,56.16438356164384,5.47945205479452,"4, 17, 10","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,50.68493150684932,0.0
horse-colic__NumericFeature[f1;-2std],19,11.111111111111116,63.013698630136986,-8.21917808219178,73.97260273972603,2.73972602739726,6,"[, ', f, 2, 2, ', ]",1,73.97260273972603,2.73972602739726,"11, 13","[, ', f, 8, ', ,,  , N, o, n, e, ]",2,73.97260273972603,2.73972602739726
horse-colic__NumericFeature[f1;-1std],19,11.111111111111116,63.013698630136986,-8.21917808219178,73.97260273972603,2.73972602739726,6,"[, ', f, 2, 2, ', ]",1,73.97260273972603,2.73972602739726,"11, 13","[, ', f, 8, ', ,,  , N, o, n, e, ]",2,73.97260273972603,2.73972602739726
horse-colic__NumericFeature[f1;+2std],19,30.555555555555557,63.013698630136986,8.21917808219178,57.534246575342465,2.73972602739726,0,"[, ', f, 1, ', ]",0,75.34246575342466,20.547945205479458,10,"[, N, o, n, e, ]",1,57.534246575342465,2.73972602739726
horse-colic__NumericFeature[f12;+2std],19,19.444444444444454,63.013698630136986,1.3698630136986245,87.67123287671232,26.027397260273965,"4, 14","[, N, o, n, e, ,,  , N, o, n, e, ]",1,91.78082191780823,30.136986301369863,"4, 14","[, N, o, n, e, ,,  , N, o, n, e, ]",1,91.78082191780823,30.136986301369863
ionosphere__NumericFeature[f4;-2std],5,37.142857142857146,84.28571428571429,38.57142857142858,84.28571428571429,38.57142857142858,0,"[, ', f, 4, ', ]",0,88.57142857142857,42.857142857142854,0,"[, ', f, 4, ', ]",0,88.57142857142857,42.857142857142854
ionosphere__NumericFeature[f26;+0.5std],5,14.28571428571428,85.71428571428571,7.14285714285714,87.14285714285714,8.571428571428575,4,"[, N, o, n, e, ]",0,78.57142857142857,0.0,4,"[, N, o, n, e, ]",0,78.57142857142857,0.0
ionosphere__NumericFeature[f26;+1std],5,22.857142857142854,85.71428571428571,21.42857142857142,85.71428571428571,21.42857142857142,4,"[, N, o, n, e, ]",0,85.71428571428571,21.42857142857142,4,"[, N, o, n, e, ]",0,85.71428571428571,21.42857142857142
ionosphere__NumericFeature[f26;+2std],5,31.428571428571427,85.71428571428571,45.71428571428571,91.42857142857143,51.42857142857142,4,"[, N, o, n, e, ]",0,85.71428571428571,45.71428571428571,4,"[, N, o, n, e, ]",0,85.71428571428571,45.71428571428571
iris__NumericFeature[f4;+0.5std],13,20.000000000000007,80.0,6.666666666666677,96.66666666666667,23.33333333333334,0,"[, ', f, 3, ', ]",1,73.33333333333333,0.0,6,"[, ', f, 2, ', ]",1,76.66666666666667,3.3333333333333437
iris__NumericFeature[f4;+1std],13,26.66666666666667,76.66666666666667,13.333333333333341,96.66666666666667,33.333333333333336,0,"[, ', f, 3, ', ]",1,63.33333333333333,0.0,3,"[, ', f, 4, ', ]",0,93.33333333333333,30.000000000000004
iris__NumericFeature[f4;+2std],13,26.66666666666667,70.0,6.666666666666665,96.66666666666667,33.333333333333336,0,"[, ', f, 3, ', ]",1,63.33333333333333,0.0,3,"[, ', f, 4, ', ]",0,93.33333333333333,30.000000000000004
iris__NumericFeature[f3;-2std],13,60.00000000000001,80.0,40.0,96.66666666666667,56.666666666666664,0,"[, ', f, 3, ', ]",0,90.0,50.0,0,"[, ', f, 3, ', ]",0,90.0,50.0
iris__NumericFeature[f3;-1std],13,20.000000000000007,80.0,-3.3333333333333326,96.66666666666667,13.33333333333333,0,"[, ', f, 3, ', ]",0,90.0,6.666666666666665,8,"[, N, o, n, e, ]",1,90.0,6.666666666666665
iris__NumericFeature[f3;+0.5std],13,33.333333333333336,80.0,10.000000000000009,93.33333333333333,23.33333333333334,0,"[, ', f, 3, ', ]",0,83.33333333333334,13.333333333333341,3,"[, ', f, 4, ', ]",1,50.0,-19.999999999999996
iris__NumericFeature[f3;+1std],13,60.00000000000001,80.0,50.0,90.0,60.00000000000001,0,"[, ', f, 3, ', ]",0,60.0,30.0,3,"[, ', f, 4, ', ]",1,30.0,0.0
iris__NumericFeature[f3;+2std],13,60.00000000000001,80.0,50.0,90.0,60.00000000000001,0,"[, ', f, 3, ', ]",0,60.0,30.0,"3, 9","[, ', f, 4, ', ,,  , ', f, 2, ', ]",2,30.0,0.0
low-res-spect__NumericFeature[f79;+2std],59,41.509433962264154,78.30188679245283,33.9622641509434,75.47169811320755,31.132075471698116,"12, 5, 7, 10, 51","[, ', f, 7, 9, ', ,,  , ', f, 3, 2, ', ,,  , ', f, 2, 3, ', ,,  , ', f, 9, 8, ', ,,  , ', f, 5, 4, ', ]",4,84.90566037735849,40.56603773584906,"12, 7, 18, 51","[, ', f, 7, 9, ', ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,39.62264150943396
low-res-spect__NumericFeature[f25;+2std],59,16.981132075471706,78.30188679245283,16.03773584905661,87.73584905660378,25.47169811320755,"2, 10","[, ', f, 7, 5, ', ,,  , ', f, 9, 8, ', ]",2,62.264150943396224,0.0,"36, 10, 58","[, N, o, n, e, ,,  , ', f, 9, 8, ', ,,  , N, o, n, e, ]",3,61.32075471698113,-0.9433962264150941
low-res-spect__NumericFeature[f50;-2std],59,37.735849056603776,78.30188679245283,22.64150943396227,87.73584905660378,32.07547169811321,"5, 7, 10, 37, 51","[, ', f, 3, 2, ', ,,  , ', f, 2, 3, ', ,,  , ', f, 9, 8, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",4,84.90566037735849,29.24528301886793,"7, 37, 18, 51","[, ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,28.301886792452834
low-res-spect__NumericFeature[f29;-2std],59,41.509433962264154,64.15094339622641,21.698113207547166,87.73584905660378,45.28301886792453,"12, 5, 7, 10, 51","[, ', f, 7, 9, ', ,,  , ', f, 3, 2, ', ,,  , ', f, 2, 3, ', ,,  , ', f, 9, 8, ', ,,  , ', f, 5, 4, ', ]",5,42.45283018867924,0.0,"12, 7, 18, 51","[, ', f, 7, 9, ', ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",4,41.509433962264154,-0.9433962264150941
low-res-spect__NumericFeature[f29;-1std],59,28.301886792452834,72.64150943396226,5.660377358490565,87.73584905660378,20.75471698113208,"5, 7, 10, 55, 51","[, ', f, 3, 2, ', ,,  , ', f, 2, 3, ', ,,  , ', f, 9, 8, ', ,,  , ', f, 8, ', ,,  , ', f, 5, 4, ', ]",5,79.24528301886792,12.264150943396235,"7, 18, 55, 51","[, ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 5, 4, ', ]",4,78.30188679245283,11.32075471698114
low-res-spect__NumericFeature[f75;-2std],59,41.509433962264154,78.30188679245283,35.84905660377359,87.73584905660378,45.28301886792453,"2, 5, 7, 10, 51","[, ', f, 7, 5, ', ,,  , ', f, 3, 2, ', ,,  , ', f, 2, 3, ', ,,  , ', f, 9, 8, ', ,,  , ', f, 5, 4, ', ]",4,84.90566037735849,42.45283018867924,"2, 7, 18, 51","[, ', f, 7, 5, ', ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,41.509433962264154
low-res-spect__NumericFeature[f75;-1std],59,18.867924528301895,78.30188679245283,6.60377358490567,87.73584905660378,16.03773584905661,"11, 5, 7, 10, 51","[, N, o, n, e, ,,  , ', f, 3, 2, ', ,,  , ', f, 2, 3, ', ,,  , ', f, 9, 8, ', ,,  , ', f, 5, 4, ', ]",4,84.90566037735849,13.20754716981133,"11, 7, 18, 51","[, N, o, n, e, ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,12.264150943396235
lowbwt__NumericFeature[LOW;-2std],7,33.33333333333333,81.08108108108108,21.62162162162162,54.054054054054056,-5.405405405405405,"5, 3","[, N, o, n, e, ,,  , N, o, n, e, ]",2,62.16216216216216,2.7027027027026973,3,"[, N, o, n, e, ]",1,62.16216216216216,2.7027027027026973
lowbwt__NumericFeature[LOW;+2std],7,27.777777777777768,81.08108108108108,32.432432432432435,48.64864864864865,0.0,0,"[, ', L, O, W, ', ]",0,83.78378378378379,35.13513513513513,0,"[, ', L, O, W, ', ]",0,83.78378378378379,35.13513513513513
mammographic__NumericFeature[f4;-2std],17,20.833333333333336,82.8125,14.583333333333337,82.29166666666666,14.0625,"5, 10","[, N, o, n, e, ,,  , ', f, 2, ', ]",1,82.29166666666666,14.0625,"5, 14","[, N, o, n, e, ,,  , N, o, n, e, ]",1,81.77083333333334,13.541666666666675
mammographic__NumericFeature[f5;+1std],17,23.958333333333336,82.8125,25.520833333333336,82.29166666666666,25.0,"5, 12, 14, 16","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,84.89583333333334,27.604166666666675,"5, 12, 14","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",2,83.33333333333334,26.041666666666675
mammographic__NumericFeature[f5;+2std],17,25.0,82.8125,26.041666666666664,84.375,27.604166666666664,"5, 12, 14, 16","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,84.89583333333334,28.125,"5, 12, 14","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",2,83.33333333333334,26.5625
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,3]",19,13.461538461538458,83.80952380952381,8.571428571428575,90.47619047619048,15.238095238095239,"4, 13","[, N, o, n, e, ,,  , N, o, n, e, ]",2,62.857142857142854,-12.380952380952381,13,"[, N, o, n, e, ]",1,66.66666666666666,-8.571428571428575
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,5]",19,15.384615384615385,83.80952380952381,16.19047619047619,88.57142857142857,20.952380952380945,13,"[, N, o, n, e, ]",1,57.14285714285714,-10.476190476190483,13,"[, N, o, n, e, ]",1,57.14285714285714,-10.476190476190483
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,7]",19,21.153846153846157,83.80952380952381,21.904761904761905,88.57142857142857,26.66666666666666,13,"[, N, o, n, e, ]",1,48.57142857142857,-13.333333333333336,13,"[, N, o, n, e, ]",1,48.57142857142857,-13.333333333333336
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,9]",19,25.0,83.80952380952381,27.61904761904762,88.57142857142857,32.38095238095238,13,"[, N, o, n, e, ]",1,40.0,-16.19047619047619,13,"[, N, o, n, e, ]",1,40.0,-16.19047619047619
mfeat-morphological__NumericFeature[att6;-2std],17,21.999999999999996,98.25,18.000000000000004,100.0,19.75,"3, 12","[, N, o, n, e, ,,  , N, o, n, e, ]",1,34.25,-46.0,3,"[, N, o, n, e, ]",1,34.25,-46.0
