,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3607,6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.48293708302558436,9.96937943224268,6
3611,6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.48293708302558436,9.96937943224268,6
3612,6.8,0.16,0.18,1.8,0.046,31.0,114.0,0.99226,3.27,0.49293708302558437,9.569379432242682,6
3617,7.0,0.29,0.33,0.9,0.040999999999999995,20.0,117.0,0.9904799999999999,3.21,0.4429370830255843,10.169379432242682,5
3626,7.0,0.29,0.33,0.9,0.040999999999999995,20.0,117.0,0.9904799999999999,3.21,0.4429370830255843,10.169379432242682,5
3636,6.5,0.26,0.39,1.4,0.02,12.0,66.0,0.9908899999999999,3.25,0.6929370830255843,10.069379432242682,7
3652,6.6,0.085,0.33,1.4,0.036000000000000004,17.0,109.0,0.99306,3.27,0.5529370830255843,8.269379432242681,6
3680,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,183.0,0.9974200000000001,3.24,0.7229370830255843,8.96937943224268,6
3683,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,183.0,0.9974200000000001,3.24,0.7229370830255843,8.96937943224268,6
3685,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,183.0,0.9974200000000001,3.24,0.7229370830255843,8.96937943224268,6
3697,6.8,0.15,0.41,12.9,0.044000000000000004,79.5,182.0,0.9974200000000001,3.24,0.7229370830255843,8.96937943224268,6
3724,5.4,0.255,0.33,1.2,0.051,29.0,122.0,0.9904799999999999,3.37,0.6029370830255844,10.069379432242682,6
3748,6.2,0.24,0.25,12.5,0.055,47.0,134.0,0.9975799999999999,3.3,0.45293708302558433,7.7693794322426815,5
3749,6.3,0.28,0.29,6.8,0.051,40.0,143.0,0.99374,3.43,0.5329370830255843,9.769379432242681,6
3751,5.5,0.17,0.23,2.9,0.039,10.0,108.0,0.9924299999999999,3.28,0.4429370830255843,8.769379432242681,5
3756,5.5,0.17,0.23,2.9,0.039,10.0,108.0,0.9924299999999999,3.28,0.4429370830255843,8.769379432242681,5
3778,6.3,0.15,0.3,1.4,0.022000000000000002,38.0,100.0,0.9909899999999999,3.42,0.5129370830255843,10.169379432242682,7
3784,6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.9977600000000001,3.2,0.4329370830255843,8.869379432242681,6
3795,6.5,0.25,0.27,17.4,0.064,29.0,140.0,0.9977600000000001,3.2,0.4329370830255843,8.869379432242681,6
3799,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.5129370830255843,10.169379432242682,5
3810,6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,3.24,0.46293708302558434,9.269379432242681,3
3813,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.5129370830255843,10.169379432242682,5
3857,5.4,0.17,0.27,2.7,0.049,28.0,104.0,0.99224,3.46,0.49293708302558437,9.069379432242682,6
3896,6.7,0.26,0.29,7.7,0.038,40.0,179.0,0.99479,3.23,0.5029370830255844,9.169379432242682,6
3932,6.9,0.22,0.28,7.8,0.05,43.0,116.0,0.99326,3.22,0.5429370830255843,10.269379432242681,8
3934,7.3,0.27,0.3,1.3,0.04,26.0,84.0,0.9922200000000001,3.28,0.47293708302558435,9.46937943224268,6
3936,5.7,0.23,0.25,7.95,0.042,16.0,108.0,0.9948600000000001,3.44,0.5529370830255843,9.069379432242682,6
3939,6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.5429370830255843,9.769379432242681,6
3944,6.1,0.27,0.32,6.2,0.048,47.0,161.0,0.9928100000000001,3.22,0.5429370830255843,9.769379432242681,6
3945,6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.5429370830255843,9.769379432242681,6
3978,6.5,0.29,0.53,1.7,0.04,41.0,192.0,0.9922,3.26,0.5329370830255843,9.169379432242682,7
3979,6.5,0.29,0.52,1.7,0.034,41.0,193.0,0.99223,3.25,0.5329370830255843,9.169379432242682,6
3993,6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.48293708302558436,9.769379432242681,7
3994,6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.48293708302558436,9.769379432242681,7
3996,6.7,0.28,0.34,8.9,0.048,32.0,111.0,0.99455,3.25,0.48293708302558436,9.769379432242681,7
4009,6.8,0.22,0.32,5.9,0.054000000000000006,40.0,152.0,0.9938,3.2,0.5129370830255843,9.569379432242682,6
4017,5.9,0.23,0.24,1.6,0.037000000000000005,32.0,115.0,0.9907600000000001,3.21,0.45293708302558433,10.169379432242682,6
4024,6.0,0.28,0.27,4.1,0.046,50.0,147.0,0.99126,3.27,0.5029370830255844,10.369379432242681,6
4035,6.4,0.2,0.22,7.4,0.032,53.0,172.0,0.9940399999999999,3.24,0.5229370830255843,9.769379432242681,6
4040,6.3,0.24,0.29,1.6,0.052000000000000005,48.0,185.0,0.9934,3.21,0.4429370830255843,8.169379432242682,5
4041,6.2,0.24,0.22,7.9,0.053,45.0,149.0,0.99545,3.23,0.46293708302558434,8.069379432242682,5
4052,6.2,0.24,0.22,7.9,0.053,45.0,149.0,0.99545,3.23,0.46293708302558434,8.069379432242682,5
4070,6.1,0.28,0.27,8.0,0.048,41.0,162.0,0.99498,3.21,0.45293708302558433,8.669379432242682,5
4077,5.7,0.25,0.21,1.5,0.044000000000000004,21.0,108.0,0.9914200000000001,3.3,0.5329370830255843,9.769379432242681,6
4078,5.8,0.23,0.21,1.5,0.044000000000000004,21.0,110.0,0.9913799999999999,3.3,0.5129370830255843,9.769379432242681,6
4082,5.9,0.23,0.28,8.6,0.046,37.0,142.0,0.9943200000000001,3.23,0.47293708302558435,9.369379432242681,6
4109,5.0,0.255,0.22,2.7,0.043,46.0,153.0,0.9923799999999999,3.75,0.7029370830255843,10.069379432242682,6
4111,5.5,0.21,0.25,1.2,0.04,18.0,75.0,0.99006,3.31,0.5029370830255844,10.069379432242682,6
4112,6.0,0.2,0.25,2.0,0.040999999999999995,30.0,95.0,0.9907799999999999,3.27,0.5029370830255844,9.869379432242681,6
4113,6.1,0.17,0.29,1.1,0.040999999999999995,32.0,92.0,0.99036,3.26,0.5129370830255843,9.96937943224268,6
4135,5.9,0.26,0.24,2.4,0.046,27.0,132.0,0.99234,3.63,0.6729370830255843,10.069379432242682,5
4142,5.9,0.27,0.27,9.0,0.051,43.0,136.0,0.9941,3.25,0.47293708302558435,9.46937943224268,6
4177,6.4,0.25,0.33,1.7,0.037000000000000005,35.0,113.0,0.99164,3.23,0.6029370830255844,9.369379432242681,6
4179,6.9,0.24,0.4,15.4,0.052000000000000005,81.0,198.0,0.9986,3.2,0.6329370830255843,8.169379432242682,5
4183,6.2,0.3,0.3,2.5,0.040999999999999995,29.0,82.0,0.99065,3.31,0.5529370830255843,10.569379432242682,7
4185,6.9,0.24,0.4,15.4,0.052000000000000005,81.0,198.0,0.9986,3.2,0.6329370830255843,8.169379432242682,5
4207,6.1,0.25,0.3,1.2,0.036000000000000004,42.0,107.0,0.991,3.34,0.5029370830255844,9.569379432242682,7
4208,5.6,0.23,0.29,3.1,0.023,19.0,89.0,0.9906799999999999,3.25,0.45293708302558433,9.96937943224268,6
4209,6.6,0.23,0.32,1.7,0.024,26.0,102.0,0.9908399999999999,3.29,0.5429370830255843,10.569379432242682,6
4220,6.0,0.19,0.29,1.2,0.046,29.0,92.0,0.9903299999999999,3.22,0.47293708302558435,10.069379432242682,6
4226,5.6,0.255,0.57,10.7,0.055999999999999994,66.0,171.0,0.99464,3.25,0.5529370830255843,9.169379432242682,7
4227,5.2,0.2,0.27,3.2,0.047,16.0,93.0,0.99235,3.44,0.47293708302558435,8.869379432242681,7
4291,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.9992200000000001,3.25,0.7029370830255843,8.169379432242682,5
4293,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.9992200000000001,3.25,0.7029370830255843,8.169379432242682,5
4295,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.9992200000000001,3.25,0.7029370830255843,8.169379432242682,5
4304,6.1,0.24,0.25,1.6,0.044000000000000004,24.0,115.0,0.9921,3.39,0.5329370830255843,9.669379432242682,6
4305,5.9,0.25,0.24,7.4,0.044000000000000004,21.0,113.0,0.9946200000000001,3.38,0.5229370830255843,9.269379432242681,6
4307,6.5,0.22,0.27,1.6,0.039,36.0,116.0,0.9917799999999999,3.38,0.5129370830255843,9.769379432242681,7
4308,6.2,0.26,0.29,2.0,0.036000000000000004,16.0,87.0,0.9908100000000001,3.33,0.5529370830255843,10.569379432242682,6
4313,6.4,0.27,0.3,1.6,0.04,19.0,86.0,0.9908899999999999,3.32,0.5929370830255843,10.269379432242681,6
4339,6.8,0.24,0.29,2.0,0.044000000000000004,15.0,96.0,0.9923200000000001,3.23,0.5829370830255843,9.169379432242682,8
4342,5.7,0.28,0.35,1.2,0.052000000000000005,39.0,141.0,0.99108,3.44,0.6329370830255843,10.069379432242682,6
4343,5.8,0.22,0.25,1.5,0.024,21.0,109.0,0.99234,3.37,0.5229370830255843,9.169379432242682,6
4356,6.2,0.29,0.29,5.6,0.046,35.0,178.0,0.99313,3.25,0.45293708302558433,9.302712765575981,5
4357,5.9,0.28,0.34,3.6,0.04,50.0,194.0,0.9912,3.31,0.46293708302558434,10.369379432242681,6
4377,6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.7029370830255843,10.102712765575983,6
4382,7.0,0.24,0.26,1.7,0.040999999999999995,31.0,110.0,0.9914200000000001,3.2,0.47293708302558435,9.769379432242681,6
4383,6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.7029370830255843,10.102712765575983,6
4386,6.0,0.27,0.31,5.0,0.043,54.0,170.0,0.9924,3.28,0.46293708302558434,9.769379432242681,6
4391,7.3,0.22,0.37,15.5,0.048,70.0,203.0,0.9989899999999999,3.25,0.7129370830255843,8.169379432242682,5
4425,6.1,0.22,0.5,6.6,0.045,30.0,122.0,0.99415,3.22,0.4329370830255843,8.669379432242682,6
4426,6.2,0.21,0.52,6.5,0.047,28.0,123.0,0.99418,3.22,0.4329370830255843,8.669379432242682,6
4434,7.2,0.24,0.24,1.7,0.045,18.0,161.0,0.9919600000000001,3.25,0.47293708302558435,9.96937943224268,6
4435,6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.5029370830255844,10.102712765575983,6
4437,6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.5029370830255844,10.119379432242681,6
4459,5.9,0.22,0.18,6.4,0.040999999999999995,28.0,120.0,0.99403,3.27,0.4429370830255843,8.669379432242682,5
4461,7.7,0.28,0.24,2.4,0.044000000000000004,29.0,157.0,0.9931200000000001,3.27,0.5029370830255844,9.369379432242681,6
4468,6.2,0.21,0.24,1.2,0.051,31.0,95.0,0.99036,3.24,0.5129370830255843,10.069379432242682,6
4470,4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.76,0.4329370830255843,10.069379432242682,6
4483,5.8,0.28,0.18,1.2,0.057999999999999996,7.0,108.0,0.9928799999999999,3.23,0.5229370830255843,8.319379432242682,4
4487,6.4,0.13,0.28,0.9,0.045,32.0,87.0,0.99175,3.47,0.46293708302558434,9.96937943224268,6
4500,7.8,0.27,0.33,2.4,0.053,36.0,175.0,0.992,3.2,0.49293708302558437,9.769379432242681,6
4506,6.6,0.19,0.28,1.1,0.044000000000000004,38.0,100.0,0.9904,3.22,0.6329370830255843,9.96937943224268,6
4556,6.1,0.2,0.4,1.9,0.027999999999999997,32.0,138.0,0.9914,3.26,0.6629370830255843,10.46937943224268,5
4558,5.9,0.21,0.23,7.9,0.033,22.0,130.0,0.9944,3.38,0.5329370830255843,9.669379432242682,6
4559,6.9,0.22,0.32,9.3,0.04,22.0,110.0,0.9958,3.34,0.48293708302558436,9.46937943224268,7
4565,5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.49293708302558437,9.569379432242682,5
4567,5.8,0.28,0.66,9.1,0.039,26.0,159.0,0.9965,3.66,0.49293708302558437,9.569379432242682,5
4577,6.3,0.15,0.34,11.4,0.05,25.0,96.0,0.99754,3.21,0.4329370830255843,8.769379432242681,6
4578,4.8,0.13,0.32,1.2,0.042,40.0,98.0,0.9898,3.42,0.5829370830255843,10.569379432242682,7
4588,6.4,0.3,0.33,5.2,0.05,30.0,137.0,0.9930399999999999,3.26,0.5229370830255843,9.869379432242681,5
4626,6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.9939399999999999,3.39,0.4329370830255843,10.46937943224268,6
4630,5.7,0.25,0.32,12.2,0.040999999999999995,43.0,127.0,0.99524,3.23,0.47293708302558435,9.169379432242682,7
4631,6.6,0.21,0.39,2.3,0.040999999999999995,31.0,102.0,0.99221,3.22,0.5229370830255843,9.669379432242682,7
4632,6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.9939399999999999,3.39,0.4329370830255843,10.46937943224268,6
4633,6.2,0.28,0.41,5.0,0.043,50.0,188.0,0.99318,3.23,0.5829370830255843,9.569379432242682,6
4643,6.5,0.21,0.35,5.7,0.043,47.0,197.0,0.99392,3.24,0.4429370830255843,8.869379432242681,6
4646,5.9,0.18,0.28,1.0,0.037000000000000005,24.0,88.0,0.9909399999999999,3.29,0.49293708302558437,9.419379432242682,7
4663,6.0,0.17,0.33,6.0,0.036000000000000004,30.0,111.0,0.9936200000000001,3.32,0.5229370830255843,8.902712765575982,7
4664,6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.5229370830255843,8.902712765575982,7
4667,6.1,0.16,0.34,6.1,0.034,31.0,114.0,0.99365,3.32,0.5229370830255843,8.919379432242682,7
4668,6.0,0.17,0.33,6.0,0.036000000000000004,30.0,111.0,0.9936200000000001,3.32,0.5229370830255843,8.919379432242682,7
4673,6.0,0.28,0.52,6.2,0.027999999999999997,37.0,104.0,0.99161,3.28,0.45293708302558433,10.569379432242682,7
4675,5.7,0.21,0.37,4.5,0.04,58.0,140.0,0.9933200000000001,3.29,0.5629370830255843,9.369379432242681,6
4677,6.0,0.28,0.52,6.2,0.027999999999999997,37.0,104.0,0.99161,3.28,0.45293708302558433,10.569379432242682,7
4685,7.2,0.26,0.32,10.4,0.062,23.0,114.0,0.9966,3.23,0.4329370830255843,9.269379432242681,5
4730,7.9,0.3,0.6,1.85,0.048,13.0,106.0,0.99331,3.24,0.4329370830255843,10.619379432242681,5
4735,6.0,0.17,0.36,1.7,0.042,14.0,61.0,0.99144,3.22,0.48293708302558436,9.569379432242682,6
4736,6.0,0.16,0.36,1.6,0.042,13.0,61.0,0.9914299999999999,3.22,0.48293708302558436,9.569379432242682,6
4744,5.0,0.24,0.19,5.0,0.043,17.0,101.0,0.9943799999999999,3.67,0.5129370830255843,8.769379432242681,5
4745,6.1,0.26,0.25,2.9,0.047,289.0,440.0,0.9931399999999999,3.44,0.5829370830255843,9.269379432242681,3
4747,5.6,0.26,0.5,11.4,0.028999999999999998,25.0,93.0,0.9942799999999999,3.23,0.4329370830255843,9.269379432242681,6
4809,6.0,0.26,0.24,1.3,0.053,66.0,150.0,0.9924,3.21,0.5629370830255843,9.169379432242682,6
4811,7.0,0.17,0.42,1.0,0.075,19.0,71.0,0.99103,3.32,0.5629370830255843,10.169379432242682,6
4835,5.6,0.295,0.26,1.1,0.035,40.0,102.0,0.99154,3.47,0.5029370830255844,9.369379432242681,6
4838,5.3,0.275,0.24,7.4,0.038,28.0,114.0,0.99313,3.38,0.45293708302558433,9.769379432242681,6
4841,5.7,0.22,0.25,1.1,0.05,97.0,175.0,0.9909899999999999,3.44,0.5629370830255843,9.869379432242681,6
4852,6.2,0.23,0.38,1.6,0.044000000000000004,12.0,113.0,0.9917600000000001,3.3,0.6729370830255843,10.169379432242682,5
4853,5.2,0.25,0.23,1.4,0.047,20.0,77.0,0.9900100000000001,3.32,0.5629370830255843,10.169379432242682,5
4868,5.8,0.23,0.31,4.5,0.046,42.0,124.0,0.99324,3.31,0.5829370830255843,9.569379432242682,6
4874,5.6,0.2,0.36,2.5,0.048,16.0,125.0,0.99282,3.49,0.4329370830255843,8.769379432242681,6
4892,6.5,0.23,0.38,1.3,0.032,29.0,112.0,0.99298,3.29,0.48293708302558436,8.46937943224268,5
4893,6.2,0.21,0.29,1.6,0.039,24.0,92.0,0.9911399999999999,3.27,0.4429370830255843,9.96937943224268,6
