,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2822,6.5,0.2,0.361019804202983,9.2,0.044000000000000004,25.0,150.0,0.9950200000000001,3.22,0.44,9.269379432242681,5
2826,6.5,0.22,0.571019804202983,8.0,0.053,52.0,196.0,0.9959,3.23,0.48,7.869379432242681,6
2827,6.4,0.14,0.431019804202983,1.2,0.034,53.0,138.0,0.9908399999999999,3.38,0.35,10.269379432242681,7
2828,6.4,0.14,0.431019804202983,1.2,0.034,53.0,138.0,0.9908399999999999,3.38,0.35,10.269379432242681,7
2829,7.1,0.26,0.44101980420298303,16.2,0.044000000000000004,31.0,170.0,0.99644,3.17,0.37,9.96937943224268,5
2830,6.6,0.22,0.46101980420298305,11.6,0.05,59.0,140.0,0.99526,3.22,0.4,9.569379432242682,5
2834,6.2,0.15,0.39101980420298305,1.4,0.040999999999999995,51.0,117.0,0.9909,3.28,0.38,9.96937943224268,6
2836,6.5,0.22,0.571019804202983,8.0,0.053,52.0,196.0,0.9959,3.23,0.48,7.869379432242681,6
2839,5.8,0.22,0.411019804202983,0.9,0.034,34.0,89.0,0.98936,3.14,0.36,9.869379432242681,7
2842,5.9,0.2,0.521019804202983,1.3,0.047,23.0,92.0,0.9923200000000001,3.2,0.45,8.769379432242681,6
2843,5.9,0.22,0.501019804202983,1.3,0.046,24.0,90.0,0.9923200000000001,3.2,0.47,8.769379432242681,6
2844,8.0,0.22,0.431019804202983,5.6,0.049,24.0,97.0,0.993,3.1,0.42,9.669379432242682,5
2847,5.8,0.2,0.46101980420298305,1.0,0.035,40.0,86.0,0.98993,3.5,0.42,10.46937943224268,5
2854,6.4,0.21,0.40101980420298305,5.9,0.047,29.0,101.0,0.9927799999999999,3.15,0.4,9.769379432242681,6
2861,6.4,0.21,0.40101980420298305,5.9,0.047,29.0,101.0,0.9927799999999999,3.15,0.4,9.769379432242681,6
2868,6.2,0.23,0.351019804202983,1.2,0.018000000000000002,18.0,128.0,0.9917799999999999,3.05,0.28,9.369379432242681,5
2876,6.4,0.22,0.431019804202983,13.9,0.04,57.0,135.0,0.99672,3.21,0.38,9.46937943224268,5
2877,6.5,0.15,0.671019804202983,5.9,0.045,75.0,162.0,0.99482,2.97,0.4,8.069379432242682,5
2881,7.2,0.21,0.40101980420298305,2.7,0.033,38.0,94.0,0.99075,2.99,0.43,10.569379432242682,7
2882,7.0,0.24,0.421019804202983,6.7,0.039,37.0,125.0,0.99436,3.2,0.39,8.669379432242682,5
2888,8.5,0.22,0.46101980420298305,0.7,0.04,5.0,25.0,0.9918,3.04,0.37,9.269379432242681,4
2891,6.9,0.2,0.421019804202983,4.7,0.040999999999999995,40.0,148.0,0.9932,3.16,0.35,8.96937943224268,6
2898,8.6,0.18,0.40101980420298305,0.8,0.032,25.0,78.0,0.9910399999999999,2.99,0.38,9.869379432242681,5
2899,6.2,0.21,0.38101980420298304,13.1,0.05,59.0,150.0,0.99772,3.31,0.46,7.7693794322426815,5
2906,6.6,0.26,0.581019804202983,6.9,0.047,59.0,183.0,0.9959399999999999,3.2,0.45,8.069379432242682,5
2913,7.7,0.18,0.421019804202983,1.2,0.046,49.0,199.0,0.99413,3.03,0.38,8.069379432242682,5
2919,6.4,0.16,0.44101980420298303,8.75,0.038,38.0,118.0,0.99449,3.19,0.41,9.46937943224268,5
2920,7.4,0.28,0.521019804202983,11.9,0.032,13.0,92.0,0.99629,3.01,0.46,9.569379432242682,4
2934,5.3,0.21,0.411019804202983,0.7,0.027999999999999997,11.0,66.0,0.99215,3.3,0.4,8.569379432242682,5
2935,7.1,0.27,0.40101980420298305,1.25,0.023,3.0,89.0,0.98993,2.95,0.3,10.169379432242682,4
2936,5.2,0.17,0.39101980420298305,0.7,0.03,11.0,68.0,0.99218,3.3,0.41,8.569379432242682,5
2938,7.0,0.12,0.411019804202983,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,8.569379432242682,8
2939,7.0,0.12,0.411019804202983,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,8.569379432242682,8
2940,7.1,0.29,0.46101980420298305,7.8,0.036000000000000004,49.0,128.0,0.99397,3.21,0.4,9.46937943224268,6
2942,6.8,0.26,0.581019804202983,8.3,0.037000000000000005,49.0,173.0,0.9960100000000001,3.17,0.47,8.069379432242682,5
2943,7.0,0.12,0.411019804202983,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,8.569379432242682,8
2944,7.1,0.29,0.46101980420298305,7.8,0.036000000000000004,49.0,128.0,0.99397,3.21,0.4,9.46937943224268,6
2946,5.1,0.29,0.40101980420298305,8.3,0.026000000000000002,27.0,107.0,0.99308,3.36,0.37,9.769379432242681,6
2947,5.1,0.29,0.40101980420298305,8.3,0.026000000000000002,27.0,107.0,0.99308,3.36,0.37,9.769379432242681,6
2948,6.8,0.26,0.601019804202983,6.2,0.049,55.0,182.0,0.99582,3.21,0.45,8.169379432242682,6
2949,6.0,0.28,0.641019804202983,5.0,0.078,30.0,139.0,0.9949399999999999,3.1,0.36,7.7693794322426815,6
2969,6.7,0.2,0.421019804202983,1.4,0.025,17.0,76.0,0.9910399999999999,3.11,0.44,9.769379432242681,6
2971,7.3,0.26,0.361019804202983,1.7,0.05,10.0,112.0,0.9928600000000001,3.11,0.43,8.669379432242682,5
2972,6.3,0.22,0.341019804202983,5.6,0.039,31.0,128.0,0.9929600000000001,3.12,0.46,9.169379432242682,6
2975,8.0,0.14,0.45101980420298304,1.2,0.045,71.0,162.0,0.9914,3.07,0.47,9.769379432242681,6
2981,8.5,0.23,0.40101980420298305,11.1,0.033,30.0,97.0,0.9950700000000001,3.03,0.39,9.269379432242681,7
2985,6.7,0.18,0.40101980420298305,10.2,0.039,29.0,115.0,0.99469,3.11,0.45,9.669379432242682,7
2986,6.7,0.18,0.40101980420298305,10.2,0.039,29.0,115.0,0.99469,3.11,0.45,9.669379432242682,7
2987,6.8,0.18,0.40101980420298305,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,9.669379432242682,7
2989,6.2,0.16,0.44101980420298303,1.1,0.036000000000000004,74.0,184.0,0.9909600000000001,3.22,0.41,9.769379432242681,6
2992,6.6,0.2,0.39101980420298305,10.9,0.038,29.0,130.0,0.9949600000000001,3.11,0.44,9.269379432242681,7
2993,6.8,0.18,0.40101980420298305,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,9.669379432242682,7
2994,6.8,0.18,0.40101980420298305,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,9.669379432242682,7
2999,6.8,0.18,0.40101980420298305,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,9.669379432242682,7
3000,6.7,0.18,0.40101980420298305,10.2,0.039,29.0,115.0,0.99469,3.11,0.45,9.669379432242682,7
3001,6.6,0.2,0.39101980420298305,10.9,0.038,29.0,130.0,0.9949600000000001,3.11,0.44,9.269379432242681,7
3006,6.2,0.16,0.44101980420298303,1.1,0.036000000000000004,74.0,184.0,0.9909600000000001,3.22,0.41,9.769379432242681,6
3011,6.6,0.22,0.481019804202983,5.5,0.028999999999999998,30.0,105.0,0.99206,3.2,0.47,10.569379432242682,6
3021,6.8,0.27,0.411019804202983,4.6,0.046,6.0,88.0,0.9945799999999999,3.34,0.48,9.369379432242681,4
3026,8.4,0.22,0.421019804202983,8.9,0.024,17.0,118.0,0.99456,2.99,0.34,9.269379432242681,6
3031,5.8,0.19,0.37101980420298303,10.8,0.042,33.0,124.0,0.99646,3.22,0.41,7.969379432242681,6
3039,6.3,0.27,0.411019804202983,12.2,0.044000000000000004,59.0,196.0,0.99782,3.14,0.4,7.569379432242682,6
3040,6.3,0.2,0.491019804202983,11.8,0.045,58.0,130.0,0.99519,3.2,0.35,9.569379432242682,5
3043,7.2,0.21,1.121019804202983,1.1,0.154,46.0,114.0,0.9931,2.95,0.43,7.969379432242681,6
3052,5.6,0.2,0.781019804202983,10.2,0.043,78.0,175.0,0.9945,2.98,0.43,9.169379432242682,7
3053,7.6,0.17,0.481019804202983,4.5,0.042,26.0,102.0,0.9942700000000001,3.09,0.47,8.269379432242681,5
3058,6.2,0.25,0.501019804202983,7.9,0.045,54.0,208.0,0.99572,3.17,0.46,7.869379432242681,5
3064,7.4,0.21,0.921019804202983,12.3,0.038,77.0,183.0,0.9977799999999999,2.95,0.48,7.7693794322426815,5
3065,7.0,0.15,0.501019804202983,15.3,0.045,54.0,120.0,0.9975,3.18,0.42,8.569379432242682,6
3066,7.4,0.21,0.921019804202983,12.3,0.038,77.0,183.0,0.9977799999999999,2.95,0.48,7.7693794322426815,5
3067,7.3,0.28,0.541019804202983,1.2,0.033,29.0,142.0,0.99205,3.17,0.43,9.46937943224268,4
3076,6.3,0.28,0.421019804202983,3.1,0.039,24.0,115.0,0.9942,3.05,0.43,7.369379432242681,5
3077,6.2,0.25,0.501019804202983,7.9,0.045,54.0,208.0,0.99572,3.17,0.46,7.869379432242681,5
3085,8.5,0.23,0.521019804202983,9.9,0.036000000000000004,24.0,88.0,0.9951,3.02,0.42,9.269379432242681,6
3087,6.1,0.2,0.46101980420298305,9.5,0.040999999999999995,38.0,201.0,0.995,3.14,0.44,8.869379432242681,3
3101,7.0,0.26,0.46101980420298305,10.9,0.038,25.0,84.0,0.9943200000000001,3.11,0.34,9.669379432242682,6
3102,6.5,0.29,0.38101980420298304,7.0,0.04,18.0,113.0,0.99366,3.17,0.38,8.96937943224268,6
3104,7.6,0.21,0.611019804202983,2.5,0.047,20.0,130.0,0.9917799999999999,3.15,0.48,9.869379432242681,5
3113,6.5,0.24,0.511019804202983,17.3,0.052000000000000005,22.0,126.0,0.9988799999999999,3.11,0.47,7.969379432242681,6
3114,6.3,0.17,0.44101980420298303,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,10.069379432242682,6
3115,6.3,0.17,0.44101980420298303,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,10.069379432242682,6
3119,5.9,0.19,0.491019804202983,0.8,0.027000000000000003,3.0,21.0,0.9897,3.09,0.31,9.569379432242682,5
3120,6.2,0.25,0.541019804202983,8.0,0.049,53.0,206.0,0.9958600000000001,3.16,0.47,7.869379432242681,6
3124,6.5,0.24,0.511019804202983,17.3,0.052000000000000005,22.0,126.0,0.9988799999999999,3.11,0.47,7.969379432242681,6
3125,7.4,0.23,0.501019804202983,8.6,0.052000000000000005,41.0,150.0,0.99534,3.06,0.46,9.069379432242682,5
3126,7.2,0.17,0.491019804202983,6.9,0.059000000000000004,47.0,128.0,0.9932200000000001,3.08,0.46,9.769379432242681,7
3132,6.3,0.17,0.44101980420298303,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,10.069379432242682,6
3134,6.5,0.16,0.45101980420298304,4.8,0.043,45.0,114.0,0.992,3.18,0.44,9.96937943224268,6
3136,5.6,0.19,0.39101980420298305,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,9.96937943224268,5
3137,6.2,0.25,0.511019804202983,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,9.869379432242681,6
3139,6.2,0.19,0.411019804202983,4.3,0.045,33.0,126.0,0.9965799999999999,3.18,0.42,8.069379432242682,6
3143,5.5,0.19,0.39101980420298305,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,9.96937943224268,5
3144,6.2,0.23,0.481019804202983,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,7.569379432242682,6
3145,6.2,0.23,0.481019804202983,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,7.569379432242682,6
3146,6.2,0.23,0.481019804202983,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,7.569379432242682,6
3148,6.2,0.23,0.481019804202983,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,7.569379432242682,6
3151,6.2,0.23,0.481019804202983,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,7.569379432242682,6
3156,6.1,0.17,0.541019804202983,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,8.269379432242681,5
3159,6.9,0.19,0.44101980420298303,7.9,0.042,30.0,130.0,0.99456,3.4,0.39,9.269379432242681,6
3161,6.1,0.17,0.541019804202983,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,8.269379432242681,5
3170,7.6,0.17,0.581019804202983,0.9,0.036000000000000004,63.0,147.0,0.99126,3.02,0.41,9.46937943224268,6
3175,7.8,0.21,0.46101980420298305,11.9,0.039,55.0,140.0,0.9959,3.02,0.31,9.069379432242682,6
3178,7.6,0.15,0.471019804202983,4.3,0.051,23.0,98.0,0.9942200000000001,3.1,0.44,8.269379432242681,6
3179,8.5,0.2,0.521019804202983,1.1,0.046,31.0,106.0,0.9919399999999999,3.0,0.35,9.269379432242681,4
3182,5.5,0.12,0.45101980420298304,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,8.569379432242682,5
3185,6.5,0.21,0.521019804202983,7.3,0.040999999999999995,49.0,115.0,0.9926799999999999,3.21,0.43,9.769379432242681,6
3189,6.6,0.19,0.45101980420298304,1.8,0.035,42.0,148.0,0.9919600000000001,3.15,0.36,8.96937943224268,5
3191,7.6,0.24,0.561019804202983,3.8,0.037000000000000005,49.0,146.0,0.9911,3.06,0.37,10.369379432242681,6
3193,5.5,0.12,0.45101980420298304,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,8.569379432242682,5
3194,5.7,0.16,0.44101980420298303,1.2,0.036000000000000004,7.0,89.0,0.99111,3.26,0.48,9.769379432242681,5
3196,6.4,0.22,0.501019804202983,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.3,9.769379432242681,7
3198,6.4,0.22,0.501019804202983,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.3,9.769379432242681,7
3203,6.4,0.22,0.501019804202983,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.3,9.769379432242681,7
3204,6.8,0.28,0.46101980420298305,7.5,0.035,34.0,177.0,0.99692,3.33,0.43,7.869379432242681,5
3209,6.4,0.21,0.46101980420298305,16.05,0.04,56.0,142.0,0.9967799999999999,3.11,0.38,9.369379432242681,5
3212,6.4,0.24,0.44101980420298303,0.95,0.040999999999999995,23.0,131.0,0.9903299999999999,3.25,0.35,10.569379432242682,5
3213,7.5,0.18,0.571019804202983,4.6,0.040999999999999995,67.0,158.0,0.9927,3.01,0.38,9.369379432242681,6
3216,7.2,0.13,0.581019804202983,1.3,0.044000000000000004,48.0,111.0,0.9912700000000001,2.97,0.45,9.869379432242681,5
3218,6.5,0.29,0.37101980420298303,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,8.669379432242682,4
3224,5.7,0.15,0.40101980420298305,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,9.96937943224268,6
3230,6.7,0.13,0.6910198042029829,6.6,0.055999999999999994,60.0,150.0,0.9954799999999999,2.96,0.43,8.169379432242682,6
3234,6.6,0.25,0.46101980420298305,3.0,0.054000000000000006,22.0,141.0,0.9933799999999999,3.26,0.47,9.169379432242682,6
3235,5.7,0.15,0.40101980420298305,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,9.96937943224268,6
3237,6.4,0.23,0.471019804202983,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,9.769379432242681,7
3238,7.6,0.27,0.411019804202983,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,8.569379432242682,5
3245,7.6,0.27,0.411019804202983,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,8.569379432242682,5
3246,6.8,0.22,0.531019804202983,6.7,0.034,39.0,116.0,0.99245,3.18,0.46,10.269379432242681,6
3247,7.7,0.27,0.611019804202983,3.8,0.037000000000000005,46.0,139.0,0.99116,3.04,0.38,10.369379432242681,6
3248,6.4,0.25,0.491019804202983,4.5,0.039,41.0,147.0,0.9921,3.18,0.4,9.869379432242681,7
3249,6.4,0.23,0.471019804202983,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,9.769379432242681,7
3253,5.3,0.3,0.281019804202983,4.2,0.028999999999999998,37.0,100.0,0.9905,3.3,0.36,10.569379432242682,8
3264,5.9,0.24,0.24101980420298302,1.4,0.035,60.0,247.0,0.9935799999999999,3.34,0.44,8.369379432242681,6
3265,4.2,0.215,0.351019804202983,5.1,0.040999999999999995,64.0,157.0,0.9968799999999999,3.42,0.44,6.7693794322426815,3
3266,8.1,0.24,0.44101980420298303,10.5,0.03,34.0,105.0,0.9940700000000001,3.11,0.42,10.569379432242682,6
3267,5.8,0.23,0.32101980420298304,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,8.96937943224268,6
3270,6.4,0.15,0.411019804202983,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,8.96937943224268,5
3277,6.4,0.16,0.37101980420298303,1.4,0.057,21.0,125.0,0.9909100000000001,3.23,0.44,9.869379432242681,7
3279,7.4,0.16,0.44101980420298303,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,10.169379432242682,6
3280,6.4,0.15,0.411019804202983,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,8.96937943224268,5
3283,6.6,0.2,0.26101980420298304,4.4,0.184,35.0,168.0,0.9939600000000001,2.93,0.45,8.169379432242682,6
3288,6.6,0.2,0.26101980420298304,4.4,0.184,35.0,168.0,0.9939600000000001,2.93,0.45,8.169379432242682,6
3289,6.6,0.28,0.541019804202983,8.2,0.044000000000000004,60.0,196.0,0.9956200000000001,3.14,0.48,8.169379432242682,5
3290,7.8,0.25,0.491019804202983,1.0,0.043,10.0,80.0,0.9912799999999999,3.08,0.38,10.169379432242682,5
3292,6.6,0.28,0.531019804202983,7.0,0.046,59.0,194.0,0.9955799999999999,3.14,0.48,8.169379432242682,5
3295,6.6,0.28,0.531019804202983,7.0,0.046,59.0,194.0,0.9955799999999999,3.14,0.48,8.169379432242682,5
3296,6.6,0.28,0.541019804202983,8.2,0.044000000000000004,60.0,196.0,0.9956200000000001,3.14,0.48,8.169379432242682,5
3297,6.5,0.25,0.621019804202983,7.6,0.047,54.0,184.0,0.99572,3.17,0.45,7.969379432242681,5
3298,6.3,0.24,0.471019804202983,2.3,0.039,43.0,109.0,0.99056,3.34,0.44,10.569379432242682,6
3300,7.8,0.25,0.491019804202983,1.0,0.043,10.0,80.0,0.9912799999999999,3.08,0.38,10.169379432242682,5
3307,9.4,0.24,0.411019804202983,8.5,0.037000000000000005,124.0,208.0,0.99395,2.9,0.38,9.769379432242681,3
3313,7.3,0.145,0.45101980420298304,1.1,0.042,14.0,64.0,0.9901200000000001,3.1,0.37,10.569379432242682,7
3326,6.6,0.17,0.40101980420298305,1.8,0.042,62.0,178.0,0.9920399999999999,3.15,0.42,8.96937943224268,5
3328,6.4,0.24,0.411019804202983,1.0,0.038,18.0,122.0,0.9906,3.3,0.42,10.269379432242681,5
3338,7.2,0.27,0.40101980420298305,15.2,0.046,6.0,41.0,0.99665,3.17,0.39,9.669379432242682,6
3339,7.6,0.17,0.39101980420298305,4.6,0.05,23.0,98.0,0.9942200000000001,3.08,0.47,8.269379432242681,6
3341,7.6,0.17,0.39101980420298305,4.6,0.05,23.0,98.0,0.9942200000000001,3.08,0.47,8.269379432242681,6
3342,6.5,0.26,0.44101980420298303,6.65,0.059000000000000004,34.0,104.0,0.99254,3.18,0.42,9.869379432242681,5
3348,7.2,0.27,0.40101980420298305,15.2,0.046,6.0,41.0,0.99665,3.17,0.39,9.669379432242682,6
3356,6.8,0.2,0.40101980420298305,12.6,0.048,54.0,136.0,0.99556,3.19,0.37,9.46937943224268,6
3357,6.0,0.22,0.45101980420298304,12.2,0.033,25.0,97.0,0.99356,3.17,0.42,10.069379432242682,7
3364,6.0,0.2,0.38101980420298304,1.1,0.033,38.0,67.0,0.98954,3.14,0.38,10.269379432242681,6
3368,6.6,0.18,0.40101980420298305,1.7,0.040999999999999995,53.0,161.0,0.9920700000000001,3.13,0.45,8.96937943224268,6
3374,5.9,0.19,0.331019804202983,1.7,0.045,57.0,135.0,0.99341,3.32,0.44,8.269379432242681,5
3376,6.6,0.18,0.40101980420298305,1.7,0.040999999999999995,53.0,161.0,0.9920700000000001,3.13,0.45,8.96937943224268,6
3381,6.9,0.19,0.471019804202983,6.9,0.045,51.0,125.0,0.9933,3.1,0.44,9.46937943224268,7
3396,7.4,0.29,0.40101980420298305,10.2,0.032,43.0,138.0,0.9951,3.1,0.47,9.369379432242681,6
3397,6.3,0.19,0.411019804202983,5.5,0.042,44.0,189.0,0.9930399999999999,3.19,0.47,9.069379432242682,6
3401,8.8,0.19,0.421019804202983,5.0,0.027999999999999997,34.0,120.0,0.9924200000000001,2.94,0.47,9.96937943224268,5
3409,6.2,0.23,0.471019804202983,0.7,0.051,24.0,111.0,0.9916,3.37,0.43,9.769379432242681,3
3410,8.9,0.3,0.471019804202983,4.6,0.032,32.0,148.0,0.9945799999999999,3.15,0.45,10.269379432242681,7
3414,8.9,0.3,0.471019804202983,4.6,0.032,32.0,148.0,0.9945799999999999,3.15,0.45,10.269379432242681,7
3432,7.8,0.29,0.411019804202983,3.15,0.044000000000000004,41.0,117.0,0.9915299999999999,3.24,0.35,10.269379432242681,5
3442,5.9,0.27,0.39101980420298305,5.0,0.035,14.0,97.0,0.9905799999999999,3.1,0.33,10.569379432242682,7
3443,6.0,0.16,0.341019804202983,1.6,0.042,36.0,106.0,0.9905,3.24,0.32,10.169379432242682,6
3447,6.0,0.17,0.411019804202983,9.7,0.044000000000000004,33.0,98.0,0.99536,3.12,0.36,7.969379432242681,6
3450,6.6,0.21,0.411019804202983,5.35,0.028999999999999998,43.0,106.0,0.9911200000000001,2.93,0.43,10.269379432242681,7
3451,6.6,0.21,0.411019804202983,5.35,0.028999999999999998,43.0,106.0,0.9911200000000001,2.93,0.43,10.269379432242681,7
3457,6.1,0.105,0.431019804202983,1.3,0.037000000000000005,55.0,145.0,0.9912,3.41,0.41,9.869379432242681,7
3459,7.6,0.22,0.40101980420298305,12.0,0.055999999999999994,68.0,143.0,0.9983,2.99,0.3,7.969379432242681,6
3467,6.6,0.24,0.39101980420298305,10.3,0.047,54.0,219.0,0.9974200000000001,3.04,0.45,7.569379432242682,5
3469,7.6,0.22,0.40101980420298305,12.0,0.055999999999999994,68.0,143.0,0.9983,2.99,0.3,7.969379432242681,6
3481,5.8,0.22,0.421019804202983,1.1,0.047,36.0,131.0,0.992,3.26,0.45,9.169379432242682,5
3486,6.9,0.28,0.45101980420298304,1.2,0.039,16.0,98.0,0.9904,3.07,0.39,10.46937943224268,6
3488,7.8,0.2,0.32101980420298304,1.4,0.036000000000000004,25.0,83.0,0.9908799999999999,3.03,0.46,10.46937943224268,6
3489,6.7,0.28,0.431019804202983,7.4,0.040999999999999995,7.0,81.0,0.99254,3.04,0.47,10.169379432242682,8
3491,8.0,0.2,0.561019804202983,1.0,0.057,24.0,111.0,0.9915799999999999,3.09,0.32,9.96937943224268,6
3495,6.3,0.22,0.40101980420298305,2.4,0.042,38.0,102.0,0.98998,3.14,0.37,10.369379432242681,7
3520,6.0,0.23,0.271019804202983,9.7,0.048,101.0,207.0,0.99571,3.05,0.3,7.869379432242681,5
3523,6.0,0.23,0.271019804202983,9.7,0.048,101.0,207.0,0.99571,3.05,0.3,7.869379432242681,5
3527,7.6,0.23,0.411019804202983,8.6,0.053,65.0,146.0,0.9963,3.11,0.32,8.569379432242682,6
3531,6.4,0.28,0.561019804202983,7.1,0.048,49.0,179.0,0.9952799999999999,3.15,0.48,7.969379432242681,5
3533,6.6,0.22,0.421019804202983,14.7,0.045,50.0,136.0,0.9970399999999999,3.14,0.37,9.369379432242681,6
3535,6.4,0.28,0.561019804202983,7.1,0.048,49.0,179.0,0.9952799999999999,3.15,0.48,7.969379432242681,5
3536,7.2,0.24,0.40101980420298305,1.9,0.032,30.0,92.0,0.9914,3.1,0.39,9.669379432242682,6
3541,8.1,0.26,0.39101980420298305,4.3,0.03,43.0,123.0,0.9921200000000001,3.16,0.33,9.96937943224268,6
3542,6.6,0.23,0.491019804202983,8.5,0.036000000000000004,46.0,153.0,0.9957600000000001,3.2,0.48,8.169379432242682,6
3546,6.6,0.23,0.491019804202983,8.5,0.036000000000000004,46.0,153.0,0.9957600000000001,3.2,0.48,8.169379432242682,6
3551,5.7,0.22,0.341019804202983,16.65,0.044000000000000004,39.0,110.0,0.99855,3.24,0.48,7.7693794322426815,6
3552,5.7,0.22,0.341019804202983,16.65,0.044000000000000004,39.0,110.0,0.99855,3.24,0.48,7.7693794322426815,6
3553,5.7,0.22,0.341019804202983,16.65,0.044000000000000004,39.0,110.0,0.99855,3.24,0.48,7.7693794322426815,6
3554,8.1,0.2,0.40101980420298305,0.9,0.023,49.0,87.0,0.9906200000000001,2.92,0.36,9.869379432242681,6
3557,8.1,0.2,0.40101980420298305,0.9,0.023,49.0,87.0,0.9906200000000001,2.92,0.36,9.869379432242681,6
3558,5.7,0.22,0.341019804202983,16.65,0.044000000000000004,39.0,110.0,0.99855,3.24,0.48,7.7693794322426815,6
3565,8.0,0.25,0.39101980420298305,9.7,0.036000000000000004,15.0,85.0,0.99406,2.99,0.36,9.96937943224268,6
3567,6.9,0.26,0.39101980420298305,4.2,0.031,20.0,80.0,0.9908899999999999,3.12,0.39,10.269379432242681,6
3569,8.0,0.25,0.39101980420298305,9.7,0.036000000000000004,15.0,85.0,0.99406,2.99,0.36,9.96937943224268,6
3570,6.9,0.26,0.39101980420298305,4.2,0.031,20.0,80.0,0.9908899999999999,3.12,0.39,10.269379432242681,6
3575,6.8,0.18,0.40101980420298305,1.1,0.027000000000000003,32.0,112.0,0.9908899999999999,3.15,0.45,9.769379432242681,7
3578,6.7,0.22,0.341019804202983,1.2,0.038,5.0,124.0,0.99098,3.1,0.37,9.96937943224268,4
3579,7.4,0.25,0.40101980420298305,7.25,0.027999999999999997,14.0,78.0,0.9923799999999999,2.94,0.37,10.269379432242681,7
3580,7.5,0.3,0.331019804202983,6.55,0.026000000000000002,33.0,143.0,0.99244,2.92,0.35,9.869379432242681,5
3584,7.4,0.25,0.40101980420298305,7.25,0.027999999999999997,14.0,78.0,0.9923799999999999,2.94,0.37,10.269379432242681,7
3585,7.0,0.24,0.471019804202983,1.0,0.032,42.0,104.0,0.98988,3.16,0.37,10.46937943224268,7
3586,5.8,0.28,0.40101980420298305,4.2,0.044000000000000004,52.0,158.0,0.992,3.35,0.44,9.46937943224268,7
3591,6.4,0.28,0.481019804202983,1.3,0.053,28.0,186.0,0.99211,3.31,0.45,9.569379432242682,5
3592,5.6,0.28,0.39101980420298305,3.9,0.043,52.0,158.0,0.9920200000000001,3.35,0.44,9.46937943224268,7
3593,5.6,0.28,0.40101980420298305,4.2,0.044000000000000004,52.0,158.0,0.992,3.35,0.44,9.46937943224268,7
3594,6.8,0.19,0.44101980420298303,7.6,0.049,37.0,107.0,0.9933200000000001,3.12,0.44,9.46937943224268,7
3597,6.6,0.19,0.40101980420298305,11.8,0.042,54.0,137.0,0.99492,3.18,0.37,9.569379432242682,6
3600,6.8,0.12,0.421019804202983,12.9,0.049,32.0,88.0,0.99654,3.2,0.35,8.669379432242682,6
3608,7.0,0.16,0.37101980420298303,14.3,0.044000000000000004,27.0,149.0,0.998,2.91,0.46,7.969379432242681,6
3609,7.0,0.16,0.37101980420298303,14.3,0.044000000000000004,27.0,149.0,0.998,2.91,0.46,7.969379432242681,6
3613,7.0,0.16,0.37101980420298303,14.3,0.044000000000000004,27.0,149.0,0.998,2.91,0.46,7.969379432242681,6
3630,6.6,0.3,0.37101980420298303,8.0,0.036000000000000004,21.0,124.0,0.9936200000000001,3.06,0.38,9.569379432242682,6
3631,6.6,0.3,0.37101980420298303,8.0,0.036000000000000004,21.0,124.0,0.9936200000000001,3.06,0.38,9.569379432242682,6
