,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4555,6.8,0.45,0.3,9.26397110799257,0.094,23.0,97.0,0.997,3.09,0.44,8.369379432242681,5
4557,6.1,0.37,0.46,9.463971107992569,0.042,61.0,210.0,0.997,3.17,0.59,8.46937943224268,6
4582,6.3,0.37,0.51,3.763971107992568,0.048,35.0,146.0,0.9943,3.1,1.01,9.269379432242681,6
4587,8.0,0.33,0.35,7.463971107992569,0.035,22.0,108.0,0.9945700000000001,3.12,0.36,10.369379432242681,6
4590,6.4,0.33,0.3,4.663971107992568,0.040999999999999995,42.0,168.0,0.99331,3.22,0.49,9.869379432242681,6
4593,6.5,0.36,0.31,11.01397110799257,0.053,20.0,113.0,0.99544,3.2,0.56,9.769379432242681,6
4598,6.5,0.36,0.31,11.01397110799257,0.053,20.0,113.0,0.99544,3.2,0.56,9.769379432242681,6
4612,5.8,0.34,0.21,4.663971107992568,0.040999999999999995,48.0,146.0,0.99441,3.16,0.49,8.569379432242682,5
4619,6.4,0.62,0.12,2.1639711079925683,0.06,33.0,196.0,0.99556,3.22,0.48,7.669379432242682,5
4635,5.8,0.345,0.15,8.26397110799257,0.033,26.0,120.0,0.9949399999999999,3.25,0.49,8.769379432242681,6
4639,6.9,0.54,0.26,10.163971107992568,0.049,59.0,195.0,0.9959600000000001,3.26,0.54,9.269379432242681,6
4648,6.7,0.61,0.21,-0.886028892007432,0.11699999999999999,40.0,240.0,0.9938,3.11,0.57,8.069379432242682,5
4666,6.4,0.31,0.53,6.263971107992569,0.057,36.0,221.0,0.9964200000000001,3.17,0.44,7.869379432242681,5
4704,6.3,0.36,0.5,5.763971107992569,0.053,51.0,202.0,0.9955,3.2,0.51,8.369379432242681,6
4723,6.4,0.42,0.46,5.863971107992569,0.05,58.0,180.0,0.99495,3.18,0.46,8.46937943224268,6
4729,6.8,0.32,0.43,-0.9360288920074318,0.05,4.0,65.0,0.99346,3.27,0.47,9.46937943224268,5
4748,6.1,0.34,0.24,15.81397110799257,0.05,33.0,184.0,0.9994299999999999,3.12,0.61,8.069379432242682,5
4749,6.2,0.35,0.25,15.863971107992567,0.051,28.0,182.0,0.99946,3.13,0.62,8.069379432242682,6
4751,7.3,0.36,0.62,4.563971107992568,0.033,48.0,185.0,0.99472,3.14,0.62,9.369379432242681,6
4793,6.0,0.31,0.32,4.863971107992569,0.175,47.0,159.0,0.9952,3.19,0.5,8.169379432242682,6
4794,6.0,0.32,0.3,4.7639711079925675,0.174,46.0,159.0,0.99519,3.18,0.49,8.169379432242682,5
4798,5.9,0.32,0.19,11.963971107992569,0.042,37.0,115.0,0.99684,3.16,0.43,9.069379432242682,5
4808,7.3,0.35,0.67,5.763971107992569,0.053,10.0,100.0,0.9959,3.19,0.5,9.669379432242682,5
4836,6.7,0.5,0.36,8.963971107992569,0.096,18.0,92.0,0.9964200000000001,3.11,0.49,8.369379432242681,5
4845,6.6,0.38,0.29,-0.13602889200743196,0.136,15.0,93.0,0.99336,3.18,0.6,8.269379432242681,5
4849,6.4,0.33,0.44,6.363971107992569,0.055,52.0,164.0,0.9948799999999999,3.1,0.48,8.369379432242681,5
4851,6.4,0.33,0.44,6.363971107992569,0.055,52.0,164.0,0.9948799999999999,3.1,0.48,8.369379432242681,5
4858,6.4,0.35,0.51,5.2639711079925675,0.055,53.0,177.0,0.9950200000000001,3.12,0.45,8.369379432242681,5
4872,6.0,0.42,0.41,9.863971107992569,0.032,50.0,179.0,0.9962200000000001,3.14,0.6,8.46937943224268,5
4879,6.6,0.34,0.4,5.563971107992568,0.046,68.0,170.0,0.9949399999999999,3.15,0.5,8.302712765576011,6
4880,6.6,0.34,0.4,5.563971107992568,0.046,68.0,170.0,0.9949399999999999,3.15,0.5,8.302712765576011,6
4884,6.5,0.33,0.38,5.763971107992569,0.048,68.0,174.0,0.99492,3.14,0.5,8.369379432242681,5
4885,6.6,0.34,0.4,5.563971107992568,0.046,68.0,170.0,0.9949399999999999,3.15,0.5,8.319379432242682,6
4894,6.6,0.32,0.36,5.463971107992569,0.047,57.0,168.0,0.9949,3.15,0.46,8.369379432242681,5
