,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3104,7.6,0.21,0.49,2.5,0.047,20.0,130.0,0.9932754534584683,3.15,0.48,9.869379432242681,5
3114,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.9933154534584685,3.24,0.43,10.069379432242682,6
3115,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.9933154534584685,3.24,0.43,10.069379432242682,6
3119,5.9,0.19,0.37,0.8,0.027000000000000003,3.0,21.0,0.9911954534584685,3.09,0.31,9.569379432242682,5
3120,6.2,0.25,0.42,8.0,0.049,53.0,206.0,0.9973554534584685,3.16,0.47,7.869379432242681,6
3125,7.4,0.23,0.38,8.6,0.052000000000000005,41.0,150.0,0.9968354534584685,3.06,0.46,9.069379432242682,5
3126,7.2,0.17,0.37,6.9,0.059000000000000004,47.0,128.0,0.9947154534584686,3.08,0.46,9.769379432242681,7
3132,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.9933154534584685,3.24,0.43,10.069379432242682,6
3134,6.5,0.16,0.33,4.8,0.043,45.0,114.0,0.9934954534584685,3.18,0.44,9.96937943224268,6
3136,5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.9917554534584685,3.5,0.39,9.96937943224268,5
3137,6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9920954534584685,3.23,0.4,9.869379432242681,6
3139,6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.9980754534584684,3.18,0.42,8.069379432242682,6
3143,5.5,0.19,0.27,0.9,0.04,52.0,103.0,0.9917554534584685,3.5,0.39,9.96937943224268,5
3159,6.9,0.19,0.32,7.9,0.042,30.0,130.0,0.9960554534584685,3.4,0.39,9.269379432242681,6
3170,7.6,0.17,0.46,0.9,0.036000000000000004,63.0,147.0,0.9927554534584685,3.02,0.41,9.46937943224268,6
3175,7.8,0.21,0.34,11.9,0.039,55.0,140.0,0.9973954534584685,3.02,0.31,9.069379432242682,6
3178,7.6,0.15,0.35,4.3,0.051,23.0,98.0,0.9957154534584686,3.1,0.44,8.269379432242681,6
3179,8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.9934354534584684,3.0,0.35,9.269379432242681,4
3182,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.9931354534584684,3.25,0.45,8.569379432242682,5
3185,6.5,0.21,0.4,7.3,0.040999999999999995,49.0,115.0,0.9941754534584684,3.21,0.43,9.769379432242681,6
3189,6.6,0.19,0.33,1.8,0.035,42.0,148.0,0.9934554534584685,3.15,0.36,8.96937943224268,5
3191,7.6,0.24,0.44,3.8,0.037000000000000005,49.0,146.0,0.9925954534584684,3.06,0.37,10.369379432242681,6
3193,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.9931354534584684,3.25,0.45,8.569379432242682,5
3194,5.7,0.16,0.32,1.2,0.036000000000000004,7.0,89.0,0.9926054534584685,3.26,0.48,9.769379432242681,5
3196,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.9947554534584685,2.97,0.3,9.769379432242681,7
3198,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.9947554534584685,2.97,0.3,9.769379432242681,7
3203,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.9947554534584685,2.97,0.3,9.769379432242681,7
3204,6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.9984154534584685,3.33,0.43,7.869379432242681,5
3212,6.4,0.24,0.32,0.95,0.040999999999999995,23.0,131.0,0.9918254534584684,3.25,0.35,10.569379432242682,5
3213,7.5,0.18,0.45,4.6,0.040999999999999995,67.0,158.0,0.9941954534584685,3.01,0.38,9.369379432242681,6
3216,7.2,0.13,0.46,1.3,0.044000000000000004,48.0,111.0,0.9927654534584686,2.97,0.45,9.869379432242681,5
3218,6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9941954534584685,3.0,0.44,8.669379432242682,4
3224,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9927954534584684,3.22,0.27,9.96937943224268,6
3230,6.7,0.13,0.57,6.6,0.055999999999999994,60.0,150.0,0.9969754534584684,2.96,0.43,8.169379432242682,6
3234,6.6,0.25,0.34,3.0,0.054000000000000006,22.0,141.0,0.9948754534584684,3.26,0.47,9.169379432242682,6
3235,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9927954534584684,3.22,0.27,9.96937943224268,6
3237,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.9936554534584685,3.18,0.4,9.769379432242681,7
3238,7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9947754534584684,3.09,0.37,8.569379432242682,5
3245,7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9947754534584684,3.09,0.37,8.569379432242682,5
3246,6.8,0.22,0.41,6.7,0.034,39.0,116.0,0.9939454534584685,3.18,0.46,10.269379432242681,6
3247,7.7,0.27,0.49,3.8,0.037000000000000005,46.0,139.0,0.9926554534584685,3.04,0.38,10.369379432242681,6
3248,6.4,0.25,0.37,4.5,0.039,41.0,147.0,0.9935954534584684,3.18,0.4,9.869379432242681,7
3249,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.9936554534584685,3.18,0.4,9.769379432242681,7
3266,8.1,0.24,0.32,10.5,0.03,34.0,105.0,0.9955654534584686,3.11,0.42,10.569379432242682,6
3270,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.9931554534584685,3.1,0.38,8.96937943224268,5
3277,6.4,0.16,0.25,1.4,0.057,21.0,125.0,0.9924054534584685,3.23,0.44,9.869379432242681,7
3279,7.4,0.16,0.32,1.4,0.065,23.0,140.0,0.9928354534584685,3.06,0.47,10.169379432242682,6
3280,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.9931554534584685,3.1,0.38,8.96937943224268,5
3289,6.6,0.28,0.42,8.2,0.044000000000000004,60.0,196.0,0.9971154534584685,3.14,0.48,8.169379432242682,5
3290,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.9927754534584684,3.08,0.38,10.169379432242682,5
3292,6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.9970754534584684,3.14,0.48,8.169379432242682,5
3295,6.6,0.28,0.41,7.0,0.046,59.0,194.0,0.9970754534584684,3.14,0.48,8.169379432242682,5
3296,6.6,0.28,0.42,8.2,0.044000000000000004,60.0,196.0,0.9971154534584685,3.14,0.48,8.169379432242682,5
3297,6.5,0.25,0.5,7.6,0.047,54.0,184.0,0.9972154534584685,3.17,0.45,7.969379432242681,5
3298,6.3,0.24,0.35,2.3,0.039,43.0,109.0,0.9920554534584685,3.34,0.44,10.569379432242682,6
3300,7.8,0.25,0.37,1.0,0.043,10.0,80.0,0.9927754534584684,3.08,0.38,10.169379432242682,5
3307,9.4,0.24,0.29,8.5,0.037000000000000005,124.0,208.0,0.9954454534584685,2.9,0.38,9.769379432242681,3
3313,7.3,0.145,0.33,1.1,0.042,14.0,64.0,0.9916154534584686,3.1,0.37,10.569379432242682,7
3326,6.6,0.17,0.28,1.8,0.042,62.0,178.0,0.9935354534584684,3.15,0.42,8.96937943224268,5
3328,6.4,0.24,0.29,1.0,0.038,18.0,122.0,0.9920954534584685,3.3,0.42,10.269379432242681,5
3339,7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.9957154534584686,3.08,0.47,8.269379432242681,6
3341,7.6,0.17,0.27,4.6,0.05,23.0,98.0,0.9957154534584686,3.08,0.47,8.269379432242681,6
3342,6.5,0.26,0.32,6.65,0.059000000000000004,34.0,104.0,0.9940354534584684,3.18,0.42,9.869379432242681,5
3356,6.8,0.2,0.28,12.6,0.048,54.0,136.0,0.9970554534584685,3.19,0.37,9.46937943224268,6
3357,6.0,0.22,0.33,12.2,0.033,25.0,97.0,0.9950554534584685,3.17,0.42,10.069379432242682,7
3364,6.0,0.2,0.26,1.1,0.033,38.0,67.0,0.9910354534584684,3.14,0.38,10.269379432242681,6
3368,6.6,0.18,0.28,1.7,0.040999999999999995,53.0,161.0,0.9935654534584686,3.13,0.45,8.96937943224268,6
3376,6.6,0.18,0.28,1.7,0.040999999999999995,53.0,161.0,0.9935654534584686,3.13,0.45,8.96937943224268,6
3381,6.9,0.19,0.35,6.9,0.045,51.0,125.0,0.9947954534584684,3.1,0.44,9.46937943224268,7
3396,7.4,0.29,0.28,10.2,0.032,43.0,138.0,0.9965954534584684,3.1,0.47,9.369379432242681,6
3397,6.3,0.19,0.29,5.5,0.042,44.0,189.0,0.9945354534584684,3.19,0.47,9.069379432242682,6
3401,8.8,0.19,0.3,5.0,0.027999999999999997,34.0,120.0,0.9939154534584685,2.94,0.47,9.96937943224268,5
3409,6.2,0.23,0.35,0.7,0.051,24.0,111.0,0.9930954534584685,3.37,0.43,9.769379432242681,3
3410,8.9,0.3,0.35,4.6,0.032,32.0,148.0,0.9960754534584684,3.15,0.45,10.269379432242681,7
3414,8.9,0.3,0.35,4.6,0.032,32.0,148.0,0.9960754534584684,3.15,0.45,10.269379432242681,7
3432,7.8,0.29,0.29,3.15,0.044000000000000004,41.0,117.0,0.9930254534584684,3.24,0.35,10.269379432242681,5
3442,5.9,0.27,0.27,5.0,0.035,14.0,97.0,0.9920754534584684,3.1,0.33,10.569379432242682,7
3447,6.0,0.17,0.29,9.7,0.044000000000000004,33.0,98.0,0.9968554534584685,3.12,0.36,7.969379432242681,6
3450,6.6,0.21,0.29,5.35,0.028999999999999998,43.0,106.0,0.9926154534584686,2.93,0.43,10.269379432242681,7
3451,6.6,0.21,0.29,5.35,0.028999999999999998,43.0,106.0,0.9926154534584686,2.93,0.43,10.269379432242681,7
3457,6.1,0.105,0.31,1.3,0.037000000000000005,55.0,145.0,0.9926954534584684,3.41,0.41,9.869379432242681,7
3459,7.6,0.22,0.28,12.0,0.055999999999999994,68.0,143.0,0.9997954534584684,2.99,0.3,7.969379432242681,6
3467,6.6,0.24,0.27,10.3,0.047,54.0,219.0,0.9989154534584685,3.04,0.45,7.569379432242682,5
3469,7.6,0.22,0.28,12.0,0.055999999999999994,68.0,143.0,0.9997954534584684,2.99,0.3,7.969379432242681,6
3481,5.8,0.22,0.3,1.1,0.047,36.0,131.0,0.9934954534584685,3.26,0.45,9.169379432242682,5
3486,6.9,0.28,0.33,1.2,0.039,16.0,98.0,0.9918954534584684,3.07,0.39,10.46937943224268,6
3489,6.7,0.28,0.31,7.4,0.040999999999999995,7.0,81.0,0.9940354534584684,3.04,0.47,10.169379432242682,8
3491,8.0,0.2,0.44,1.0,0.057,24.0,111.0,0.9930754534584684,3.09,0.32,9.96937943224268,6
3495,6.3,0.22,0.28,2.4,0.042,38.0,102.0,0.9914754534584684,3.14,0.37,10.369379432242681,7
3527,7.6,0.23,0.29,8.6,0.053,65.0,146.0,0.9977954534584684,3.11,0.32,8.569379432242682,6
3531,6.4,0.28,0.44,7.1,0.048,49.0,179.0,0.9967754534584684,3.15,0.48,7.969379432242681,5
3535,6.4,0.28,0.44,7.1,0.048,49.0,179.0,0.9967754534584684,3.15,0.48,7.969379432242681,5
3536,7.2,0.24,0.28,1.9,0.032,30.0,92.0,0.9928954534584684,3.1,0.39,9.669379432242682,6
3541,8.1,0.26,0.27,4.3,0.03,43.0,123.0,0.9936154534584686,3.16,0.33,9.96937943224268,6
3542,6.6,0.23,0.37,8.5,0.036000000000000004,46.0,153.0,0.9972554534584686,3.2,0.48,8.169379432242682,6
3546,6.6,0.23,0.37,8.5,0.036000000000000004,46.0,153.0,0.9972554534584686,3.2,0.48,8.169379432242682,6
3554,8.1,0.2,0.28,0.9,0.023,49.0,87.0,0.9921154534584685,2.92,0.36,9.869379432242681,6
3557,8.1,0.2,0.28,0.9,0.023,49.0,87.0,0.9921154534584685,2.92,0.36,9.869379432242681,6
3565,8.0,0.25,0.27,9.7,0.036000000000000004,15.0,85.0,0.9955554534584685,2.99,0.36,9.96937943224268,6
3567,6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.9923854534584684,3.12,0.39,10.269379432242681,6
3569,8.0,0.25,0.27,9.7,0.036000000000000004,15.0,85.0,0.9955554534584685,2.99,0.36,9.96937943224268,6
3570,6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.9923854534584684,3.12,0.39,10.269379432242681,6
3575,6.8,0.18,0.28,1.1,0.027000000000000003,32.0,112.0,0.9923854534584684,3.15,0.45,9.769379432242681,7
3579,7.4,0.25,0.28,7.25,0.027999999999999997,14.0,78.0,0.9938754534584684,2.94,0.37,10.269379432242681,7
3584,7.4,0.25,0.28,7.25,0.027999999999999997,14.0,78.0,0.9938754534584684,2.94,0.37,10.269379432242681,7
3585,7.0,0.24,0.35,1.0,0.032,42.0,104.0,0.9913754534584684,3.16,0.37,10.46937943224268,7
3586,5.8,0.28,0.28,4.2,0.044000000000000004,52.0,158.0,0.9934954534584685,3.35,0.44,9.46937943224268,7
3591,6.4,0.28,0.36,1.3,0.053,28.0,186.0,0.9936054534584685,3.31,0.45,9.569379432242682,5
3592,5.6,0.28,0.27,3.9,0.043,52.0,158.0,0.9935154534584686,3.35,0.44,9.46937943224268,7
3593,5.6,0.28,0.28,4.2,0.044000000000000004,52.0,158.0,0.9934954534584685,3.35,0.44,9.46937943224268,7
3594,6.8,0.19,0.32,7.6,0.049,37.0,107.0,0.9948154534584686,3.12,0.44,9.46937943224268,7
3597,6.6,0.19,0.28,11.8,0.042,54.0,137.0,0.9964154534584685,3.18,0.37,9.569379432242682,6
3600,6.8,0.12,0.3,12.9,0.049,32.0,88.0,0.9980354534584684,3.2,0.35,8.669379432242682,6
3630,6.6,0.3,0.25,8.0,0.036000000000000004,21.0,124.0,0.9951154534584685,3.06,0.38,9.569379432242682,6
3631,6.6,0.3,0.25,8.0,0.036000000000000004,21.0,124.0,0.9951154534584685,3.06,0.38,9.569379432242682,6
3633,6.6,0.3,0.25,8.0,0.036000000000000004,21.0,124.0,0.9951154534584685,3.06,0.38,9.569379432242682,6
3639,6.7,0.13,0.32,3.7,0.017,32.0,99.0,0.9949754534584684,3.12,0.44,8.769379432242681,6
3645,5.9,0.18,0.28,5.1,0.039,50.0,139.0,0.9931454534584685,3.16,0.44,10.069379432242682,6
3654,6.8,0.18,0.32,7.2,0.047,17.0,109.0,0.9964754534584684,3.42,0.44,9.169379432242682,6
3657,5.7,0.15,0.47,11.4,0.035,49.0,128.0,0.9960554534584685,3.03,0.34,9.269379432242681,8
3658,5.8,0.275,0.3,5.4,0.043,41.0,149.0,0.9940954534584685,3.33,0.42,9.569379432242682,7
3661,6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.9949554534584685,3.5,0.47,8.769379432242681,6
3668,6.5,0.27,0.26,11.0,0.03,2.0,82.0,0.9955154534584686,3.07,0.36,9.96937943224268,5
3679,7.1,0.2,0.27,9.6,0.037000000000000005,19.0,105.0,0.9959354534584685,3.04,0.37,9.269379432242681,7
3687,6.0,0.16,0.27,12.0,0.03,39.0,98.0,0.9955154534584686,3.15,0.34,9.569379432242682,5
3691,7.4,0.22,0.26,8.8,0.027000000000000003,23.0,112.0,0.9945954534584684,2.98,0.41,10.169379432242682,6
3692,7.1,0.2,0.27,9.6,0.037000000000000005,19.0,105.0,0.9959354534584685,3.04,0.37,9.269379432242681,7
3714,8.5,0.18,0.3,1.1,0.027999999999999997,34.0,95.0,0.9942154534584685,2.83,0.36,8.769379432242681,4
3716,6.8,0.22,0.26,1.2,0.040999999999999995,29.0,182.0,0.9925354534584684,3.04,0.35,9.96937943224268,5
3719,6.6,0.3,0.45,8.0,0.038,54.0,200.0,0.9970954534584685,3.18,0.48,8.269379432242681,5
3723,5.7,0.265,0.28,6.9,0.036000000000000004,46.0,150.0,0.9944854534584684,3.36,0.44,9.569379432242682,7
3726,4.8,0.17,0.28,2.9,0.03,22.0,111.0,0.9916954534584684,3.38,0.34,10.069379432242682,7
3727,5.7,0.265,0.28,6.9,0.036000000000000004,46.0,150.0,0.9944854534584684,3.36,0.44,9.569379432242682,7
3729,7.5,0.28,0.41,1.3,0.044000000000000004,11.0,126.0,0.9944254534584684,3.28,0.45,9.069379432242682,5
3732,7.5,0.28,0.41,1.3,0.044000000000000004,11.0,126.0,0.9944254534584684,3.28,0.45,9.069379432242682,5
3734,6.0,0.21,0.29,13.1,0.042,28.0,125.0,1.0008554534584686,3.39,0.45,7.369379432242681,5
3747,6.8,0.22,0.3,10.6,0.07,67.0,194.0,0.9980354534584684,2.89,0.42,7.7693794322426815,6
3752,6.5,0.26,0.34,1.4,0.04,25.0,184.0,0.9936554534584685,3.29,0.46,9.46937943224268,5
3753,6.6,0.27,0.33,1.4,0.042,24.0,183.0,0.9936454534584684,3.29,0.46,9.46937943224268,5
3755,7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.9942754534584684,2.99,0.39,9.769379432242681,6
3757,6.5,0.26,0.34,1.4,0.04,25.0,184.0,0.9936554534584685,3.29,0.46,9.46937943224268,5
3758,6.6,0.27,0.33,1.4,0.042,24.0,183.0,0.9936454534584684,3.29,0.46,9.46937943224268,5
3759,7.8,0.19,0.32,7.4,0.015,47.0,124.0,0.9942754534584684,2.99,0.39,9.769379432242681,6
3760,7.8,0.2,0.32,5.0,0.016,31.0,101.0,0.9933554534584685,2.99,0.39,9.769379432242681,6
3761,6.1,0.17,0.28,2.5,0.027999999999999997,22.0,98.0,0.9922154534584685,3.16,0.37,9.869379432242681,7
3771,6.1,0.27,0.28,9.8,0.042,61.0,125.0,0.9968154534584686,3.14,0.42,8.96937943224268,6
3781,7.4,0.25,0.29,6.8,0.02,31.0,113.0,0.9948754534584684,3.13,0.29,9.569379432242682,6
3782,7.6,0.27,0.3,9.2,0.018000000000000002,23.0,96.0,0.9952954534584685,3.08,0.29,9.769379432242681,6
3783,6.4,0.27,0.45,8.3,0.05,52.0,196.0,0.9969954534584685,3.18,0.48,8.269379432242681,5
3786,7.4,0.29,0.48,12.8,0.037000000000000005,61.5,182.0,0.9995754534584684,3.02,0.34,7.569379432242682,5
3788,6.6,0.27,0.52,8.1,0.044000000000000004,53.0,202.0,0.9969754534584684,3.18,0.48,8.269379432242681,5
3789,6.6,0.26,0.52,8.2,0.047,52.0,191.0,0.9969054534584685,3.16,0.47,8.269379432242681,6
3790,6.4,0.27,0.45,8.3,0.05,52.0,196.0,0.9969954534584685,3.18,0.48,8.269379432242681,5
3791,6.5,0.26,0.5,8.0,0.051,46.0,197.0,0.9968554534584685,3.18,0.47,8.269379432242681,5
3794,5.5,0.24,0.45,1.7,0.046,22.0,113.0,0.9937354534584685,3.22,0.48,8.769379432242681,5
3803,7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.9942754534584684,2.99,0.4,9.569379432242682,6
3809,7.2,0.17,0.34,6.4,0.042,16.0,111.0,0.9942754534584684,2.99,0.4,9.569379432242682,6
3823,6.7,0.26,0.49,8.1,0.052000000000000005,48.0,197.0,0.9970754534584684,3.19,0.48,8.269379432242681,5
3855,5.9,0.18,0.29,4.6,0.032,68.0,137.0,0.9930854534584684,3.21,0.38,10.069379432242682,6
3859,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.9973654534584685,3.12,0.37,7.969379432242681,5
3860,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.9973654534584685,3.12,0.37,7.969379432242681,5
3861,6.2,0.22,0.3,12.4,0.054000000000000006,108.0,152.0,0.9987754534584684,3.1,0.47,8.269379432242681,6
3867,7.3,0.25,0.26,7.2,0.048,52.0,207.0,0.9973654534584685,3.12,0.37,7.969379432242681,5
3868,6.0,0.22,0.25,11.1,0.055999999999999994,112.0,177.0,0.9975954534584685,3.08,0.36,8.169379432242682,6
3869,6.2,0.22,0.3,12.4,0.054000000000000006,108.0,152.0,0.9987754534584684,3.1,0.47,8.269379432242681,6
3870,6.1,0.23,0.27,9.8,0.055,74.0,134.0,0.9968354534584685,3.16,0.4,8.96937943224268,6
3875,7.4,0.22,0.27,1.6,0.057,45.0,98.0,0.9944854534584684,3.29,0.44,8.669379432242682,7
3889,6.2,0.27,0.26,12.1,0.046,43.0,127.0,0.9965954534584684,3.16,0.37,9.569379432242682,6
3892,6.0,0.21,0.3,8.7,0.036000000000000004,47.0,127.0,0.9951754534584684,3.18,0.39,9.369379432242681,5
3899,6.0,0.21,0.3,8.7,0.036000000000000004,47.0,127.0,0.9951754534584684,3.18,0.39,9.369379432242681,5
3903,5.8,0.27,0.26,3.5,0.071,26.0,69.0,0.9914354534584684,3.1,0.38,10.269379432242681,6
3911,7.2,0.23,0.82,1.3,0.149,70.0,109.0,0.9945354534584684,2.93,0.42,7.969379432242681,6
3913,7.2,0.25,0.32,1.5,0.054000000000000006,24.0,105.0,0.9930354534584684,3.17,0.48,9.869379432242681,6
3925,8.6,0.22,0.33,1.2,0.031,38.0,95.0,0.9938854534584685,2.83,0.31,9.069379432242682,5
3926,6.9,0.14,0.29,9.9,0.055999999999999994,30.0,91.0,0.9966154534584686,3.19,0.33,8.669379432242682,6
3927,6.5,0.22,0.31,3.9,0.046,17.0,106.0,0.9924754534584684,3.15,0.31,10.269379432242681,5
3942,7.2,0.23,0.39,1.5,0.053,26.0,106.0,0.9931554534584685,3.18,0.47,9.869379432242681,6
3948,5.7,0.14,0.3,5.4,0.045,26.0,105.0,0.9961854534584684,3.32,0.45,8.069379432242682,5
3952,7.0,0.16,0.3,2.6,0.043,34.0,90.0,0.9919654534584685,2.88,0.47,9.96937943224268,6
3955,7.0,0.16,0.3,2.6,0.043,34.0,90.0,0.9919654534584685,2.88,0.47,9.96937943224268,6
3980,6.1,0.22,0.25,12.1,0.035,54.0,135.0,0.9963054534584685,3.21,0.4,9.46937943224268,5
3983,5.6,0.23,0.25,8.0,0.043,31.0,101.0,0.9957854534584685,3.19,0.42,9.169379432242682,6
3985,6.8,0.11,0.27,8.6,0.044000000000000004,45.0,104.0,0.9960354534584684,3.2,0.37,8.669379432242682,6
3986,6.8,0.11,0.27,8.6,0.044000000000000004,45.0,104.0,0.9960354534584684,3.2,0.37,8.669379432242682,6
3989,6.8,0.11,0.27,8.6,0.044000000000000004,45.0,104.0,0.9960354534584684,3.2,0.37,8.669379432242682,6
3991,6.9,0.2,0.41,1.1,0.06,36.0,104.0,0.9946654534584686,2.99,0.39,7.969379432242681,5
4001,6.4,0.25,0.57,1.0,0.062,21.0,122.0,0.9938754534584684,3.0,0.4,8.269379432242681,5
4007,6.4,0.25,0.57,1.0,0.062,21.0,122.0,0.9938754534584684,3.0,0.4,8.269379432242681,5
4021,7.0,0.23,0.42,1.1,0.062,35.0,100.0,0.9946754534584684,3.04,0.4,7.969379432242681,5
4029,6.1,0.28,0.3,7.75,0.031,33.0,139.0,0.9944554534584685,3.22,0.46,9.769379432242681,6
4030,6.9,0.19,0.38,1.15,0.023,30.0,105.0,0.9919654534584685,3.11,0.38,10.169379432242682,5
4031,6.4,0.29,0.57,1.0,0.06,15.0,120.0,0.9938954534584684,3.06,0.41,8.269379432242681,5
4038,6.4,0.29,0.57,1.0,0.06,15.0,120.0,0.9938954534584684,3.06,0.41,8.269379432242681,5
4051,6.8,0.3,0.27,11.6,0.027999999999999997,22.0,97.0,0.9946354534584684,2.96,0.38,10.46937943224268,6
4055,6.8,0.3,0.27,11.6,0.027999999999999997,22.0,97.0,0.9946354534584684,2.96,0.38,10.46937943224268,6
4069,6.2,0.24,0.28,12.2,0.049,54.0,133.0,0.9966954534584684,3.19,0.37,9.46937943224268,6
4075,5.7,0.25,0.26,12.5,0.049,52.5,120.0,0.9984054534584685,3.08,0.45,8.169379432242682,6
4079,5.4,0.265,0.28,7.8,0.052000000000000005,27.0,91.0,0.9958154534584686,3.19,0.38,9.169379432242682,6
4081,5.7,0.25,0.26,12.5,0.049,52.5,106.0,0.9984054534584685,3.08,0.45,8.169379432242682,6
4083,6.2,0.3,0.32,1.2,0.052000000000000005,32.0,185.0,0.9941554534584685,3.28,0.44,8.869379432242681,5
4085,7.4,0.26,0.29,3.7,0.048,14.0,73.0,0.9929954534584685,3.06,0.45,10.169379432242682,6
4086,7.0,0.2,0.4,1.1,0.057999999999999996,30.0,93.0,0.9947154534584686,3.03,0.38,7.969379432242681,6
4087,6.5,0.21,0.42,1.1,0.059000000000000004,33.0,101.0,0.9941954534584685,3.12,0.38,8.46937943224268,6
4088,7.3,0.25,0.27,3.8,0.047,16.0,79.0,0.9932254534584684,3.07,0.46,10.069379432242682,6
4090,6.7,0.24,0.3,10.2,0.07,44.0,179.0,0.9981554534584685,2.86,0.46,7.669379432242682,6
4091,6.4,0.14,0.28,7.9,0.057,21.0,82.0,0.9957454534584684,3.26,0.36,8.769379432242681,6
4097,6.4,0.14,0.28,7.9,0.057,21.0,82.0,0.9957454534584684,3.26,0.36,8.769379432242681,6
4098,6.6,0.21,0.34,5.6,0.046,30.0,140.0,0.9944854534584684,3.22,0.38,9.769379432242681,5
4105,6.9,0.3,0.45,1.4,0.039,36.0,122.0,0.9920854534584684,3.07,0.47,9.869379432242681,7
4114,7.5,0.21,0.29,1.5,0.046,35.0,107.0,0.9927254534584684,3.15,0.45,10.069379432242682,6
4120,7.4,0.28,0.5,12.1,0.049,48.0,122.0,0.9987954534584684,3.01,0.44,7.7693794322426815,5
4133,5.7,0.25,0.27,11.5,0.04,24.0,120.0,0.9956054534584685,3.33,0.31,9.569379432242682,6
4143,6.1,0.25,0.28,10.0,0.055,56.0,131.0,0.9954954534584686,3.22,0.35,9.669379432242682,6
4153,6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9941954534584685,3.19,0.45,8.269379432242681,5
4155,6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9941954534584685,3.19,0.45,8.269379432242681,5
4163,7.2,0.26,0.38,1.5,0.061,12.0,120.0,0.9934154534584685,3.18,0.46,9.169379432242682,5
4178,5.8,0.19,0.33,4.2,0.038,49.0,133.0,0.9925654534584686,3.16,0.42,10.069379432242682,7
4191,7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.9928754534584684,3.09,0.45,9.96937943224268,5
4203,6.2,0.3,0.32,1.3,0.054000000000000006,27.0,183.0,0.9941554534584685,3.3,0.43,8.869379432242681,5
4233,6.3,0.23,0.33,6.9,0.052000000000000005,23.0,118.0,0.9952954534584685,3.23,0.46,9.169379432242682,6
4234,6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.9935354534584684,3.24,0.47,9.169379432242682,6
4243,6.8,0.26,0.26,2.0,0.019,23.5,72.0,0.9919054534584685,3.16,0.47,10.569379432242682,6
4278,5.6,0.18,0.29,2.3,0.04,5.0,47.0,0.9927554534584685,3.07,0.45,8.869379432242681,4
4283,6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9942954534584685,3.15,0.42,9.769379432242681,6
4284,6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9942954534584685,3.15,0.42,9.769379432242681,6
4285,6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9942954534584685,3.15,0.42,9.769379432242681,6
4286,6.0,0.2,0.26,6.8,0.049,22.0,93.0,0.9942954534584685,3.15,0.42,9.769379432242681,6
4299,6.3,0.28,0.3,6.6,0.20800000000000002,60.0,154.0,0.9962754534584684,3.1,0.4,8.169379432242682,6
4300,6.4,0.29,0.3,6.5,0.209,62.0,156.0,0.9962754534584684,3.1,0.4,8.169379432242682,5
4306,6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.9962554534584686,3.22,0.37,9.569379432242682,6
4323,8.4,0.27,0.3,2.2,0.037000000000000005,36.0,129.0,0.9923454534584685,2.89,0.3,10.23604609890938,6
4324,5.9,0.2,0.28,1.0,0.043,45.0,100.0,0.9918254534584684,3.4,0.41,10.169379432242682,6
4344,6.7,0.27,0.69,1.2,0.17600000000000002,36.0,106.0,0.9943754534584683,2.96,0.43,7.969379432242681,6
